구  분,,,월관람객수,,,,"동,식물원",,,,,,,,돌고래쇼,,,,,,,,테마가든,,,,,,,,캠프입장,,,,,,,,자연학습교실,,,,,,,,기타,,,,,,,
,,,,,,,유료입장,,,,,,무료소계,총  계,유료입장,,,,,,무료소계,총  계,유료입장,,,,,,무료소계,총  계,유료입장,,,,,,무료소계,총  계,유료입장,,,,,,무료소계,총  계,유료입장,,,,,,무료소계,총  계
2015.10.26,월,구름 많음,"3,246","1,935","5,181","2,803",2913,"2,663",72,178,56,144,"1,545","4,458",285,273,2,10,54,69,348,633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.10.27,화,비,"1,887","1,127","3,014","2,803",1610,"1,179",165,266,38,594,949,"2,559",161,156,3,2,36,36,155,316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.10.28,수,맑음,"4,406","2,827","7,233","2,803",3476,"2,389",835,252,42,"1,741","2,362","5,838",358,341,10,7,34,123,428,786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.10.29,목,구름 조금,"3,021","2,056","5,077","2,803",2432,"1,989",383,60,43,"1,107","1,717","4,149",229,224,4,1,35,69,314,543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.10.30,금,맑음,"3,933","1,667","5,600","2,803",3089,"2,003",932,154,31,"1,330","1,383","4,472",358,326,28,4,23,34,237,595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.10.31,토,맑음,"11,011","3,036","14,047","2,803",9444,"8,163",364,917,137,839,"2,787","12,231",962,847,75,40,106,0,227,"1,189",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.11.1,일,구름 많음,"11,559","2,727","14,286",121,10732,"8,706",845,"1,181",88,861,"2,496","13,228",545,477,25,43,33,0,193,738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.11.2,월,흐림,"7,143","1,487","8,630",84,6963,"1,692",19,"5,252",82,"5,252","1,345","8,308",124,117,3,4,2,0,124,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.11.3,화,맑음,"7,580","2,065","9,645",37,4622,"3,583",164,875,35,"2,749","1,682","6,304","2,820","1,904",149,767,2,"2,726",352,"3,172",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.11.4,수,맑음,"3,598","2,048","5,646",59,3363,"2,611",13,739,57,"1,658","1,754","5,117",67,65,2,0,2,40,267,334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.11.5,목,구름 많음,"2,531","2,555","5,086",42,2081,"1,853",172,56,39,854,"2,310","4,391",89,86,2,1,3,0,207,296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.11.6,금,구름 많음,"3,530","2,030","5,560",51,3030,"2,344",380,306,40,846,"1,696","4,726",113,110,1,2,11,0,302,415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.11.7,토,비,"1,077",647,"1,724",20,901,818,11,72,14,361,599,"1,500",23,23,0,0,6,0,15,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.11.8,일,비,913,623,"1,536",14,793,702,19,72,14,0,582,"1,375",5,3,2,0,0,0,11,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.11.9,월,흐림,916,931,"1,847",55,863,826,11,26,45,32,861,"1,724",20,20,0,0,10,0,65,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.11.10,화,구름 많음,"1,553","1,884","3,437",83,1466,"1,274",8,184,83,217,"1,626","3,092",35,33,0,2,0,76,247,282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.11.11,수,구름 많음,"2,047","1,975","4,022",95,1827,"1,635",129,63,95,314,"1,740","3,567",81,77,0,4,0,48,221,302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.11.12,목,구름 조금,"3,528","2,122","5,650",45,3275,"2,399",377,499,36,711,"1,809","5,084",110,101,3,6,9,113,299,409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.11.13,금,흐림,644,642,"1,286",0,507,291,163,53,0,239,616,"1,123",1,1,0,0,0,0,14,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.11.14,토,비,"5,322","1,742","7,064",29,4921,"4,194",228,499,29,"1,275","1,636","6,557",70,63,0,7,0,0,76,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.11.15,일,구름 많음,"16,275","3,755","20,030",188,15233,"13,082",409,"1,742",159,61,"3,537","18,770",852,784,6,62,29,0,177,"1,029",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.11.16,월,흐림,"1,174",960,"2,134",12,1148,673,452,23,12,487,872,"2,020",19,19,0,0,0,0,76,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.11.17,화,구름 많음,"1,533","1,563","3,096",49,1387,"1,286",74,27,49,43,"1,380","2,767",110,107,0,3,0,0,159,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.11.18,수,흐림,426,748,"1,174",6,258,134,116,8,6,108,678,936,0,0,0,0,0,0,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.11.19,목,구름 많음,"1,734","1,062","2,796",22,1717,"1,174",31,512,22,999,"1,026","2,743",15,14,0,1,0,0,34,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.11.20,금,구름 많음,"1,515",885,"2,400",50,1454,"1,340",64,50,50,165,832,"2,286",45,43,0,2,0,0,34,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.11.21,토,구름 조금,"10,143","3,155","13,298",111,9480,"8,380",200,900,108,155,"3,029","12,509",422,386,4,32,3,0,107,529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.11.22,일,구름 많음,"10,142","2,233","12,375",60,9586,"8,337",253,996,50,0,"2,028","11,614",379,347,3,29,10,0,160,539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.11.23,월,비,474,499,973,10,468,431,14,23,10,70,484,952,6,5,0,1,0,0,8,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.11.24,화,구름 많음,622,"1,075","1,697",35,594,477,93,24,31,30,"1,026","1,620",18,17,0,1,4,0,38,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.11.25,수,비,722,523,"1,245",7,563,122,425,16,7,417,505,"1,068",0,0,0,0,0,0,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.11.26,목,구름 많음,697,657,"1,354",13,441,156,280,5,13,255,622,"1,063",256,1,255,0,0,255,27,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.11.27,금,구름 조금,823,549,"1,372",11,698,212,38,448,11,465,539,"1,237",3,3,0,0,0,0,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.11.28,토,흐림,"1,392","1,252","2,644",52,1298,"1,120",69,109,51,93,"1,227","2,525",14,12,1,1,1,0,21,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.11.29,일,흐림,622,718,"1,340",18,507,433,27,47,16,0,687,"1,194",2,2,0,0,2,0,11,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.11.30,월,구름 많음,575,794,"1,369",23,558,506,35,17,23,0,774,"1,332",13,12,0,1,0,0,19,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.12.1,화,구름 조금,671,"1,057","1,728",22,660,437,94,129,22,145,"1,009","1,669",11,11,0,0,0,0,48,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.12.2,수,비,33,315,348,4,33,31,0,2,4,0,315,348,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.12.3,목,눈,83,440,523,13,81,57,23,1,13,0,431,512,2,2,0,0,0,0,9,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.12.4,금,구름 많음,762,553,"1,315",11,758,509,21,228,8,596,547,"1,305",4,4,0,0,3,0,6,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.12.5,토,구름 많음,"2,198","1,538","3,736",42,2140,"1,838",121,181,42,0,"1,485","3,625",58,55,0,3,0,0,53,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.12.6,일,구름 조금,"2,499","1,584","4,083",78,2454,"2,134",88,232,78,0,"1,540","3,994",45,39,0,6,0,0,44,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.12.7,월,구름 조금,373,819,"1,192",8,364,347,12,5,8,0,804,"1,168",9,9,0,0,0,0,15,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.12.8,화,맑음,494,"1,132","1,626",8,493,402,83,8,8,64,"1,103","1,596",1,1,0,0,0,0,29,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.12.9,수,구름 많음,445,947,"1,392",47,436,387,41,8,47,0,892,"1,328",9,9,0,0,0,0,55,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.12.10,목,흐림,181,661,842,18,175,99,72,4,13,36,645,820,6,4,1,1,5,0,16,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.12.11,금,구름 많음,656,839,"1,495",15,651,442,194,15,12,130,817,"1,468",5,5,0,0,3,0,22,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.12.12,토,맑음,"4,074","1,898","5,972",44,3974,"3,463",131,380,44,0,"1,805","5,779",100,90,2,8,0,0,93,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.12.13,일,구름 많음,"6,123","2,391","8,514",74,5858,"5,104",181,573,67,0,"2,342","8,200",264,240,0,24,7,0,49,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.12.14,월,흐림,413,502,915,3,407,222,5,180,3,278,499,906,6,6,0,0,0,0,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.12.15,화,흐림,311,806,"1,117",16,306,269,36,1,16,0,786,"1,092",5,1,4,0,0,0,20,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.12.16,수,구름 많음,269,760,"1,029",11,266,250,12,4,11,33,740,"1,006",3,3,0,0,0,0,20,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.12.17,목,맑음,199,622,821,19,199,136,56,7,19,50,617,816,0,0,0,0,0,0,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.12.18,금,구름 조금,175,519,694,19,174,130,39,5,19,0,512,686,1,1,0,0,0,0,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.12.19,토,맑음,"1,695","1,313","3,008",48,1641,"1,434",68,139,48,30,"1,270","2,911",54,44,1,9,0,0,43,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.12.20,일,구름 많음,"1,994","1,462","3,456",53,1926,"1,632",106,188,52,0,"1,428","3,354",68,64,0,4,1,0,34,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.12.21,월,눈/비,197,486,683,20,197,155,31,11,20,0,483,680,0,0,0,0,0,0,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.12.22,화,구름 조금,698,796,"1,494",36,695,314,367,14,36,336,778,"1,473",3,3,0,0,0,0,18,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.12.23,수,비,340,738,"1,078",26,337,302,30,5,26,0,728,"1,065",3,3,0,0,0,0,10,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.12.24,목,구름 많음,730,674,"1,404",78,723,573,128,22,78,91,655,"1,378",7,7,0,0,0,0,19,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.12.25,금,맑음,"3,730",906,"4,636",78,3670,"2,952",449,269,78,0,871,"4,541",60,55,0,5,0,0,35,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.12.26,토,구름 많음,"2,174","1,373","3,547",66,2141,"1,726",156,259,66,0,"1,342","3,483",33,28,2,3,0,0,31,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.12.27,일,맑음,"1,170",837,"2,007",79,1168,971,82,115,79,0,828,"1,996",2,2,0,0,0,0,9,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.12.28,월,맑음,354,534,888,29,353,281,28,44,29,0,530,883,1,1,0,0,0,0,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.12.29,화,구름 조금,455,715,"1,170",41,447,392,24,31,41,58,694,"1,141",8,7,0,1,0,0,21,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.12.30,수,구름 많음,"21,364",812,"22,176",38,21359,409,"20,909",41,38,"20,870",799,"22,158",5,5,0,0,0,0,13,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015.12.31,목,구름 많음,611,670,"1,281",25,592,491,53,48,23,0,651,"1,243",19,12,0,7,2,0,19,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
