구  분,,,월관람객수,,,,"동,식물원",,,,,,,,돌고래쇼,,,,,,,,테마가든,,,,,,,,캠프입장,,,,,,,,자연학습교실,,,,,,,,기타,,,,,,,
,,,,,,,유료입장,,,,,,무료소계,총  계,유료입장,,,,,,무료소계,총  계,유료입장,,,,,,무료소계,총  계,유료입장,,,,,,무료소계,총  계,유료입장,,,,,,무료소계,총  계,유료입장,,,,,,무료소계,총  계
2009-10-18,일,,"36,513","4,326","40,839",41,"21,625","16,403",512,"4,710",31,158,"2,298","23,923","7,158","5,116",120,"1,922",10,55,"1,439","8,597","7,027","5,651",83,"1,293",0,83,589,"7,616",703,616,17,70,0,0,0,703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-10-19,월,,"1,922","1,277","3,199",15,"1,266",729,449,88,8,517,877,"2,143",310,264,3,43,6,70,133,443,314,288,2,24,1,0,267,581,32,32,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-10-20,화,,"5,233","2,082","7,315",10,"2,914","2,085",616,213,6,"1,271","1,490","4,404","1,014",875,12,127,4,473,75,"1,089","1,126","1,028",0,98,0,442,517,"1,643",171,171,0,0,0,0,0,171,8,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0
2009-10-21,수,,"7,693","2,088","9,781",0,"5,252","2,007","2,342",903,0,"3,138","1,529","6,781","1,462",687,35,740,0,729,164,"1,626",764,699,10,55,0,0,395,"1,159",211,140,35,36,0,89,0,211,4,2,0,2,0,0,0,4,0,0,0,0,0,0,0,0
2009-10-22,목,,"6,317","2,599","8,916",13,"4,053","2,129","1,426",498,3,"1,900","1,793","5,846","1,251",757,119,375,0,563,354,"1,605",906,781,42,83,10,70,452,"1,358",103,67,36,0,0,0,0,103,4,0,2,2,0,0,0,4,0,0,0,0,0,0,0,0
2009-10-23,금,,"12,228","2,147","14,375",50,"8,194","2,720","4,781",693,6,"5,052","1,540","9,734","1,945",860,696,389,44,451,158,"2,103","1,301","1,089",6,206,0,165,449,"1,750",625,184,393,48,0,0,0,625,160,8,105,47,0,160,0,160,3,3,0,0,0,2,0,3
2009-10-24,토,,"40,939","5,358","46,297",21,"25,806","19,427",862,"5,517",7,"4,621","3,084","28,890","7,291","4,765",245,"2,281",13,185,"1,479","8,770","6,980","5,345",128,"1,507",1,78,795,"7,775",785,557,56,172,0,0,0,785,74,1,2,71,0,19,0,74,3,3,0,0,0,1,0,3
2009-10-25,일,,"43,116","5,198","48,314",35,"26,397","19,344",719,"6,334",25,368,"2,867","29,264","7,457","5,117",162,"2,178",10,70,"1,500","8,957","8,697","6,796",128,"1,773",0,0,831,"9,528",550,444,66,40,0,0,0,550,12,8,0,4,0,3,0,12,3,3,0,0,0,2,0,3
2009-10-26,월,,"8,318","2,895","11,213",7,"5,646","3,111","2,080",455,6,"2,254","1,916","7,562","1,229",990,13,226,0,0,166,"1,395","1,349","1,230",5,114,0,0,813,"2,162",94,90,0,4,1,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-10-27,화,,"7,117","2,815","9,932",0,"3,995","3,151",407,437,0,626,"1,873","5,868","1,240",989,11,240,0,0,204,"1,444","1,466","1,315",3,148,0,0,738,"2,204",414,314,78,22,0,165,0,414,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0
2009-10-28,수,,"5,796","3,054","8,850",10,"3,442","2,797",312,333,6,545,"2,030","5,472",963,793,8,162,0,69,197,"1,160","1,274","1,048",3,223,4,133,827,"2,101",117,112,5,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-10-29,목,,"6,061","2,747","8,808",0,"3,799","2,531",946,322,0,"1,042","1,759","5,558",886,696,26,164,0,33,216,"1,102","1,233","1,117",7,109,0,57,772,"2,005",143,97,34,12,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-10-30,금,,"6,757","2,687","9,444",10,"3,948","3,306",190,452,9,361,"1,765","5,713","1,104",888,15,201,1,0,165,"1,269","1,445","1,244",6,195,0,88,757,"2,202",260,248,1,11,0,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-10-31,토,,"4,027","1,827","5,854",28,"2,456","2,031",172,253,1,243,"1,488","3,944",629,496,9,124,27,0,51,680,641,581,5,55,0,30,288,929,301,181,93,27,0,0,0,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-11-01,일,,"14,265","2,213","16,478",10,"8,709","6,824",336,"1,549",6,250,"1,642","10,351","2,698","2,033",99,566,4,40,168,"2,866","2,653","2,158",47,448,0,0,403,"3,056",204,166,6,32,0,0,0,204,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1
2009-11-02,월,,"1,413","1,138","2,551",3,902,807,20,75,3,30,922,"1,824",188,146,3,39,0,0,34,222,235,216,0,19,0,0,182,417,88,86,0,2,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-11-03,화,,928,992,"1,920",5,631,487,109,35,5,156,826,"1,457",105,87,2,16,0,0,36,141,100,98,0,2,0,0,130,230,72,17,55,0,0,0,0,72,20,0,0,20,0,20,0,20,0,0,0,0,0,0,0,0
2009-11-04,수,,"1,367","1,496","2,863",2,908,820,20,68,2,72,"1,333","2,241",181,145,3,33,0,0,27,208,206,188,0,18,0,0,136,342,72,69,0,3,0,30,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-11-05,목,,"3,108","1,695","4,803",6,"2,071","1,798",21,252,3,166,"1,477","3,548",444,332,7,105,3,0,59,503,463,395,2,66,0,0,159,622,130,130,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-11-06,금,,"3,827","1,802","5,629",0,"2,381","1,955",25,401,0,266,"1,422","3,803",539,396,2,141,0,52,104,643,736,558,3,175,0,140,276,"1,012",171,171,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-11-07,토,,"18,743","3,037","21,780",27,"12,016","9,603",434,"1,979",20,758,"2,228","14,244","3,319","2,528",48,743,7,4,431,"3,750","3,105","2,576",16,513,0,0,378,"3,483",301,236,14,51,0,0,0,301,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2
2009-11-08,일,,"4,657",606,"5,263",15,"3,031","2,377",73,581,5,0,517,"3,548",821,597,21,203,10,0,38,859,721,581,11,129,0,0,51,772,84,70,2,12,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-11-09,월,,"3,069","1,523","4,592",1,"1,950","1,619",23,308,1,64,"1,358","3,308",518,392,1,125,0,0,44,562,517,428,1,88,0,0,121,638,84,77,1,6,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-11-10,화,,"1,483","1,124","2,607",0,959,847,13,99,0,0,"1,062","2,021",248,199,5,44,0,0,31,279,258,232,2,24,0,0,31,289,18,17,0,1,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-11-11,수,,"1,754","1,320","3,074",3,"1,241",969,156,116,0,5,"1,187","2,428",271,220,16,35,3,5,84,355,192,164,2,26,0,0,49,241,50,50,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-11-12,목,,"1,566","1,352","2,918",1,"1,102",769,237,96,1,62,"1,233","2,335",274,142,90,42,0,0,51,325,172,158,5,9,0,0,68,240,18,17,0,1,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-11-13,금,,380,496,876,0,314,290,6,18,0,121,484,798,26,22,2,2,0,0,4,30,36,33,0,3,0,0,8,44,4,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-11-14,토,,"7,038","1,560","8,598",27,"4,416","3,334",252,830,23,150,"1,437","5,853","1,620","1,110",97,413,4,33,95,"1,715",817,663,6,148,0,0,28,845,162,126,4,32,0,0,0,162,22,0,0,22,0,0,0,22,1,1,0,0,0,0,0,1
2009-11-15,일,,"3,150","1,101","4,251",11,"2,136","1,707",95,334,7,57,"1,031","3,167",644,460,39,145,4,0,53,697,340,271,11,58,0,0,17,357,29,28,0,1,0,0,0,29,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
2009-11-16,월,,635,611,"1,246",0,528,234,273,21,0,260,593,"1,121",40,33,3,4,0,0,6,46,52,46,0,6,0,0,12,64,15,15,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-11-17,화,,482,830,"1,312",1,325,256,42,27,1,33,811,"1,136",67,57,3,7,0,0,4,71,43,40,0,3,0,0,15,58,47,47,0,0,0,45,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-11-18,수,,318,775,"1,093",0,216,197,9,10,0,30,765,981,33,28,3,2,0,0,3,36,36,33,0,3,0,0,7,43,33,33,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-11-19,목,,404,948,"1,352",3,281,254,12,15,3,0,905,"1,186",49,40,2,7,0,0,25,74,68,59,3,6,0,0,18,86,6,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-11-20,금,,"1,291",858,"2,149",0,"1,015",471,366,178,0,573,820,"1,835",191,113,10,68,0,0,2,193,66,57,1,8,0,0,36,102,19,19,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-11-21,토,,"4,085","1,199","5,284",10,"2,695","2,147",236,312,5,300,"1,155","3,850",816,626,40,150,5,39,36,852,473,398,6,69,0,0,8,481,101,87,6,8,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-11-22,일,,"6,055","1,273","7,328",9,"3,849","2,957",166,726,2,0,"1,204","5,053","1,386","1,016",42,328,6,0,53,"1,439",787,608,28,151,0,0,16,803,33,26,0,7,1,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-11-23,월,,914,927,"1,841",0,621,540,25,56,0,0,902,"1,523",160,128,5,27,0,0,11,171,133,118,0,15,0,0,14,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-11-24,화,,"1,562","1,158","2,720",12,"1,078",842,53,183,12,0,"1,109","2,187",185,143,12,30,0,0,24,209,281,253,0,28,0,0,25,306,18,18,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-11-25,수,,381,800,"1,181",0,250,219,12,19,0,0,784,"1,034",58,52,0,6,0,0,15,73,69,64,0,5,0,0,1,70,4,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-11-26,목,,"1,224","1,205","2,429",2,837,721,30,86,0,0,"1,150","1,987",206,163,10,33,2,0,31,237,173,151,0,22,0,0,24,197,8,6,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-11-27,금,,"1,208",859,"2,067",1,769,622,68,79,1,140,839,"1,608",194,141,14,39,0,0,12,206,235,216,0,19,0,110,8,243,9,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
2009-11-28,토,,"7,500","1,617","9,117",2,"4,740","3,504",211,"1,025",0,221,"1,535","6,275","1,796","1,146",98,552,0,79,66,"1,862",938,732,11,195,2,0,16,954,6,6,0,0,0,0,0,6,19,0,0,19,0,18,0,19,1,1,0,0,0,1,0,1
2009-11-29,일,,"1,280",876,"2,156",0,847,681,38,128,0,50,814,"1,661",283,198,17,68,0,4,44,327,123,94,1,28,0,0,18,141,26,26,0,0,0,0,0,26,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1
2009-11-30,월,,953,894,"1,847",0,678,557,50,71,0,0,861,"1,539",151,120,0,31,0,0,17,168,124,107,0,17,0,0,16,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-12-01,화,,"1,183","1,063","2,246",1,834,642,113,79,0,97,"1,034","1,868",194,156,7,31,1,0,18,212,155,135,0,20,0,0,11,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-12-02,수,,823,"1,166","1,989",4,555,452,50,53,2,0,"1,142","1,697",145,107,18,20,2,0,18,163,123,106,3,14,0,0,6,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-12-03,목,,366,807,"1,173",0,251,209,22,20,0,0,803,"1,054",63,46,8,9,0,0,3,66,52,46,0,6,0,0,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-12-04,금,,792,902,"1,694",0,561,460,42,59,0,0,893,"1,454",134,108,6,20,0,0,5,139,97,89,0,8,0,0,4,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-12-05,토,,"1,024",735,"1,759",8,720,509,146,65,3,128,715,"1,435",197,135,10,52,5,0,19,216,107,89,3,15,0,0,1,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-12-06,일,,"2,511",913,"3,424",0,"1,766","1,548",49,169,0,500,880,"2,646",457,354,20,83,0,0,17,474,288,253,1,34,0,0,16,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-12-07,월,,"1,029",779,"1,808",2,922,245,655,22,0,584,769,"1,691",73,47,23,3,2,0,6,79,34,29,0,5,0,0,4,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-12-08,화,,390,942,"1,332",0,281,228,37,16,0,33,917,"1,198",54,32,17,5,0,0,17,71,55,51,0,4,0,0,8,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-12-09,수,,459,"1,008","1,467",0,338,298,11,29,0,0,960,"1,298",59,47,1,11,0,0,39,98,62,56,0,6,0,0,9,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-12-10,목,,191,665,856,0,137,130,6,1,0,0,661,798,20,17,2,1,0,0,4,24,34,33,0,1,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-12-11,금,,566,987,"1,553",21,401,321,44,36,21,95,954,"1,355",92,71,8,13,0,0,31,123,73,63,0,10,0,0,2,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-12-12,토,,"9,622","1,821","11,443",12,"5,364","3,322",954,"1,088",6,750,"1,516","6,880","2,448","1,136",809,503,6,769,289,"2,737","1,810",830,758,222,0,750,16,"1,826",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-12-13,일,,"5,868","1,400","7,268",18,"3,779","2,809",143,827,0,50,"1,302","5,081","1,396",966,35,395,18,50,77,"1,473",693,547,8,138,0,0,21,714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-12-14,월,,481,808,"1,289",11,314,276,23,15,8,66,798,"1,112",107,92,7,8,3,0,5,112,60,49,5,6,0,0,5,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-12-15,화,,580,771,"1,351",0,233,188,39,6,0,0,771,"1,004",187,50,6,131,0,127,0,187,32,29,0,3,0,0,0,32,0,0,0,0,0,0,0,0,128,0,120,8,0,120,0,128,0,0,0,0,0,0,0,0
2009-12-16,수,,188,618,806,0,152,116,34,2,0,0,616,768,24,12,11,1,0,0,0,24,12,12,0,0,0,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-12-17,목,,203,576,779,4,148,93,47,8,4,24,566,714,39,23,13,3,0,0,0,39,16,15,1,0,0,0,10,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-12-18,금,,139,348,487,0,120,58,60,2,0,39,348,468,16,14,2,0,0,0,0,16,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-12-19,토,,661,606,"1,267",3,481,408,50,23,3,63,601,"1,082",110,95,6,9,0,0,3,113,70,66,0,4,0,0,2,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-12-20,일,,"1,205",963,"2,168",3,796,620,68,108,3,0,945,"1,741",277,205,16,56,0,0,18,295,132,112,1,19,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-12-21,월,,313,656,969,3,241,176,53,12,0,40,651,892,51,43,3,5,3,0,4,55,21,21,0,0,0,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-12-22,화,,478,813,"1,291",7,356,287,39,30,7,0,792,"1,148",63,45,7,11,0,0,9,72,59,55,0,4,0,0,12,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-12-23,수,,"1,262",863,"2,125",0,"1,111",308,770,33,0,702,848,"1,959",78,63,0,15,0,0,8,86,73,66,0,7,0,0,7,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-12-24,목,,"1,545",930,"2,475",1,"1,104",883,88,133,0,0,917,"2,021",289,212,25,52,1,0,6,295,152,129,1,22,0,0,7,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-12-25,금,,"3,789",669,"4,458",6,"2,692","1,764",456,472,1,0,631,"3,323","1,090",702,169,219,5,0,35,"1,125",7,3,2,2,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-12-26,토,,"2,278",911,"3,189",13,"1,630","1,194",111,325,11,0,885,"2,515",637,437,37,163,2,0,23,660,2,2,0,0,0,0,3,5,0,0,0,0,0,0,0,0,9,4,0,5,0,0,0,9,0,0,0,0,0,0,0,0
2009-12-27,일,,"1,158",765,"1,923",1,895,635,80,180,1,0,749,"1,644",262,181,17,64,0,0,16,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2009-12-28,월,,585,360,945,0,435,215,165,55,0,133,355,790,91,51,10,30,0,0,2,93,57,45,0,12,0,0,3,60,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0
2009-12-29,화,,"10,384",560,"10,944",0,"5,294",193,18,"5,083",0,0,547,"5,841","5,066",34,12,"5,020",0,0,1,"5,067",18,12,0,6,0,0,12,30,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0
2009-12-30,수,,252,551,803,0,192,145,20,27,0,0,547,739,41,32,1,8,0,0,2,43,19,16,0,3,0,0,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-12-31,목,,317,339,656,1,216,148,30,38,1,0,336,552,63,40,4,19,0,0,1,64,32,23,0,9,0,0,2,34,0,0,0,0,0,0,0,0,6,0,0,6,0,6,0,6,0,0,0,0,0,0,0,0
