date,sulfur_dioxide_min,sulfur_dioxide_max,sulfur_dioxide_mean,sulfur_dioxide_median,carbon_monoxide_min,carbon_monoxide_max,carbon_monoxide_mean,carbon_monoxide_median,ozone_min,ozone_max,ozone_mean,ozone_median,nitrogen_dioxide_min,nitrogen_dioxide_max,nitrogen_dioxide_mean,nitrogen_dioxide_median,fine_dust_pm10_min,fine_dust_pm10_max,fine_dust_pm10_mean,fine_dust_pm10_median,rainfall_min,rainfall_max,rainfall_mean,rainfall_median,probability of precipitation_min,probability of precipitation_max,probability of precipitation_mean,probability of precipitation_median,humidity_min,humidity_max,humidity_mean,humidity_median,highest temperature_min,highest temperature_max,highest temperature_mean,highest temperature_median,lowest temperature_min,lowest temperature_max,lowest temperature_mean,lowest temperature_median,wind speed_min,wind speed_max,wind speed_mean,wind speed_median,wind direction_min,wind direction_max,wind direction_mean,wind direction_median,sky state_min,sky state_max,sky state_mean,sky state_median,weekday,visitor
2017-10-08,0.002,0.005,0.0031249999999999,0.003,0.5,0.7,0.5875,0.6,0.002,0.064,0.0218333333333333,0.0095,0.005,0.03,0.0160833333333333,0.014,11.0,34.0,20.58333333333333,18.5,0.0,0.0,0.0,0.0,20.0,90.0,40.68181818181818,30.0,40.0,90.0,71.66666666666667,72.5,16.0,19.0,17.666666666666668,18.0,7.0,9.0,8.0625,8.0,1.0,3.5,2.227272727272727,2.5,0.0,360.0,232.3939393939394,315.0,2.0,3.0,2.575757575757576,3.0,7.0,"29,251"
2017-10-11,0.002,0.003,0.0022083333333333,0.002,0.4,0.5,0.4541666666666666,0.5,0.006,0.034,0.0192083333333333,0.02,0.003,0.021,0.012875,0.014,4.0,34.0,13.083333333333334,10.0,0.0,5.0,2.426470588235294,0.0,0.0,0.0,0.0,0.0,20.0,65.0,41.06060606060606,40.0,17.0,19.0,17.933333333333334,17.0,0.0,2.0,1.1875,1.0,0.5,5.0,2.1045454545454545,2.0,57.0,135.0,86.72727272727273,78.0,1.0,3.0,2.363636363636364,2.0,3.0,"2,107"
2017-10-14,0.002,0.003,0.0027083333333333,0.003,0.3,0.7,0.4833333333333333,0.5,0.002,0.045,0.0154166666666666,0.008,0.01,0.039,0.0263333333333333,0.0265,15.0,45.0,23.5,21.5,0.0,0.0,0.0,0.0,0.0,30.0,17.954545454545453,20.0,30.0,85.0,51.66666666666666,50.0,11.0,16.0,14.2,15.0,10.0,12.0,11.125,12.0,1.5,6.0,3.4318181818181817,3.0,212.0,338.0,310.8257575757576,315.0,1.0,3.0,2.053030303030303,2.0,6.0,"16,985"
2017-10-17,0.002,0.003,0.0029583333333333,0.003,0.5,1.0,0.6291666666666667,0.6,0.002,0.04,0.0104166666666666,0.004,0.022,0.055,0.0389583333333333,0.035,30.0,57.0,42.708333333333336,42.0,0.0,0.0,0.0,0.0,20.0,30.0,28.181818181818183,30.0,45.0,90.0,66.43939393939394,70.0,12.0,17.0,14.8,15.0,-5.9,2.0,-2.4250000000000003,-3.9,0.4,3.5,1.882051282051282,2.0,62.0,360.0,244.72727272727272,260.0,1.0,3.0,2.515151515151515,3.0,2.0,"14,032"
2017-10-19,0.002,0.003,0.0024166666666666,0.002,0.3,0.7,0.4624999999999999,0.45,0.002,0.044,0.0139583333333333,0.0085,0.009,0.045,0.0274166666666666,0.027,10.0,32.0,20.625,21.0,0.0,0.0,0.0,0.0,20.0,30.0,27.27272727272728,30.0,55.0,95.0,78.90151515151516,80.0,13.0,17.0,15.8,16.0,-3.9,6.0,1.6687499999999995,5.0,1.0,4.0,2.233088235294117,2.0,122.0,321.0,281.2575757575757,299.0,1.0,3.0,2.060606060606061,2.0,4.0,"5,915"
2017-10-21,0.002,0.003,0.002875,0.003,0.4,0.8,0.625,0.7,0.002,0.042,0.0118749999999999,0.003,0.018,0.055,0.03625,0.0355,27.0,49.0,37.66666666666666,38.0,0.0,0.0,0.0,0.0,20.0,90.0,44.24242424242424,30.0,55.0,95.0,73.03030303030303,75.0,5.0,15.0,7.466666666666667,5.0,-3.9,1.0,-1.13125,-1.9,0.0,3.0,1.793939393939394,2.0,174.0,319.0,258.6969696969697,253.0,1.0,2.0,1.0454545454545454,1.0,6.0,"22,658"
2017-10-22,0.002,0.003,0.0022916666666666,0.002,0.4,0.8,0.5041666666666667,0.4,0.002,0.043,0.0243749999999999,0.0345,0.006,0.045,0.01775,0.011,6.0,47.0,24.70833333333333,25.5,0.0,0.0,0.0,0.0,10.0,20.0,15.37878787878788,20.0,40.0,85.0,59.621212121212125,60.0,5.0,10.0,7.8,8.0,1.0,7.0,4.0,2.0,0.5,4.9,1.631060606060606,1.6,15.0,360.0,117.04545454545456,94.0,1.0,3.0,2.075757575757576,2.0,7.0,"25,073"
2017-10-23,0.002,0.003,0.0025,0.0025,0.3,0.7,0.4541666666666666,0.4,0.002,0.042,0.0219166666666666,0.03,0.004,0.051,0.0257083333333333,0.0225,10.0,39.0,25.33333333333333,25.5,0.0,0.0,0.0,0.0,20.0,60.0,28.71212121212121,30.0,45.0,90.0,66.13636363636364,65.0,7.0,10.0,8.8,10.0,7.0,10.0,9.0625,10.0,0.0,4.0,1.8522727272727275,2.0,9.0,357.0,84.53030303030303,83.0,1.0,3.0,2.446969696969697,3.0,1.0,"4,545"
2017-10-24,0.002,0.003,0.0027391304347826,0.003,0.4,0.9,0.5608695652173913,0.6,0.001,0.035,0.0092608695652173,0.003,0.018,0.051,0.0358260869565217,0.033,20.0,43.0,30.95833333333333,31.5,0.0,5.0,0.9705882352941176,0.0,0.0,70.0,18.33333333333333,20.0,50.0,85.0,71.5909090909091,72.5,4.0,9.0,5.8,6.0,10.0,11.0,10.4375,10.0,0.4,3.0,1.6204545454545456,1.6,21.0,351.0,238.3409090909091,246.0,2.0,4.0,2.621212121212121,2.0,2.0,"19,454"
2017-10-25,0.002,0.003,0.0029583333333333,0.003,0.3,0.8,0.5666666666666667,0.6,0.001,0.059,0.0122083333333333,0.003,0.016,0.052,0.0359166666666666,0.036,29.0,48.0,38.25,40.0,0.0,5.0,1.4852941176470589,0.0,0.0,10.0,4.621212121212121,0.0,35.0,90.0,53.67424242424242,50.0,3.0,6.0,4.066666666666666,3.0,7.0,12.0,9.25,10.0,0.0,2.5,1.3954545454545453,1.5,3.0,356.0,268.95454545454544,316.0,2.0,4.0,3.4166666666666665,4.0,3.0,"4,625"
2017-10-26,0.002,0.004,0.003,0.003,0.5,0.9,0.6541666666666667,0.6499999999999999,0.001,0.029,0.0076666666666666,0.002,0.029,0.062,0.0432916666666666,0.0419999999999999,30.0,56.0,44.16666666666666,46.5,0.0,0.0,0.0,0.0,0.0,30.0,19.393939393939394,20.0,30.0,90.0,54.31818181818182,52.5,3.0,9.0,6.8,7.0,1.0,7.0,3.875,5.0,0.5,2.5,1.3295454545454546,1.5,204.0,349.0,305.90909090909093,307.0,2.0,3.0,2.325757575757576,2.0,4.0,"5,123"
2017-10-27,0.003,0.003,0.003,0.003,0.6,1.1,0.7999999999999999,0.8,0.001,0.041,0.0104583333333333,0.002,0.029,0.072,0.0474166666666666,0.047,39.0,85.0,53.458333333333336,52.0,0.0,0.0,0.0,0.0,10.0,30.0,17.651515151515152,20.0,35.0,85.0,63.52272727272727,65.0,7.0,15.0,10.4,10.0,0.0,2.0,0.625,1.0,0.4,3.5,1.5893939393939396,1.5,186.0,340.0,297.8257575757576,307.0,2.0,4.0,3.1742424242424243,3.0,5.0,"8,431"
2017-10-28,0.002,0.003,0.0029583333333333,0.003,0.4,1.1,0.7416666666666667,0.8,0.001,0.044,0.0111666666666666,0.003,0.021,0.06,0.0434583333333333,0.0455,24.0,59.0,49.29166666666666,51.5,0.0,0.0,0.0,0.0,20.0,60.0,31.666666666666668,30.0,25.0,95.0,67.12121212121212,70.0,9.0,16.0,14.133333333333333,15.0,0.0,3.0,1.2,0.0,0.5,4.5,2.196212121212121,2.0,28.0,307.0,218.45454545454547,238.0,1.0,3.0,1.7272727272727273,1.0,6.0,"26,879"
2017-10-29,0.002,0.004,0.002875,0.003,0.3,0.9,0.5458333333333333,0.55,0.001,0.041,0.0211666666666666,0.0275,0.007,0.051,0.0202916666666666,0.014,34.0,114.0,67.91666666666667,56.0,0.0,0.0,0.0,0.0,0.0,20.0,12.196969696969695,10.0,25.0,75.0,50.61363636363637,50.0,15.0,16.0,15.333333333333334,15.0,0.0,4.0,1.818181818181818,1.0,0.4,3.0,2.137878787878788,2.5,24.0,360.0,153.8181818181818,135.0,1.0,3.0,1.2651515151515151,1.0,7.0,"19,514"
2017-10-30,0.003,0.004,0.00325,0.003,0.4,0.6,0.4541666666666666,0.4,0.002,0.037,0.020125,0.0235,0.006,0.043,0.02225,0.0185,27.0,66.0,40.333333333333336,38.5,0.0,0.0,0.0,0.0,0.0,20.0,15.37878787878788,20.0,35.0,70.0,55.49242424242424,55.0,7.0,17.0,13.133333333333333,14.0,-0.9,5.0,2.10625,4.0,1.0,3.0,2.256818181818182,2.4,9.0,360.0,161.16666666666666,74.0,1.0,3.0,1.2651515151515151,1.0,1.0,"3,338"
2017-11-02,0.003,0.006,0.0039583333333333,0.004,0.5,0.7,0.5208333333333334,0.5,0.002,0.058,0.0248749999999999,0.0225,0.015,0.044,0.0292916666666666,0.029,28.0,78.0,44.083333333333336,42.5,0.0,0.0,0.0,0.0,0.0,20.0,3.939393939393939,0.0,35.0,85.0,57.15909090909091,55.0,9.0,10.0,9.2,9.0,0.0,2.0,1.125,1.0,0.4,5.0,2.7484848484848485,3.0,143.0,301.0,234.5530303030303,238.0,1.0,4.0,3.1742424242424243,3.0,4.0,"2,669"
2017-11-03,0.003,0.004,0.0034583333333333,0.003,0.3,0.7,0.4125,0.4,0.008,0.043,0.029125,0.032,0.012,0.035,0.019375,0.0155,26.0,60.0,39.583333333333336,41.0,0.0,0.0,0.0,0.0,0.0,20.0,10.37878787878788,10.0,35.0,85.0,54.73484848484848,55.0,6.0,9.0,8.133333333333333,9.0,-1.9,2.0,0.16875,1.0,0.0,3.6,1.7787878787878788,1.6,148.0,342.0,231.92424242424244,235.0,2.0,4.0,3.272727272727273,3.0,5.0,"3,156"
2017-11-04,0.002,0.003,0.0029583333333333,0.003,0.4,0.6,0.5083333333333333,0.5,0.002,0.043,0.0196666666666666,0.0195,0.01,0.041,0.023375,0.0205,41.0,78.0,57.75,55.0,0.0,0.0,0.0,0.0,10.0,20.0,14.696969696969695,10.0,45.0,80.0,58.97727272727273,60.0,6.0,8.0,6.4,6.0,-5.9,-0.9,-3.4000000000000004,-1.9,0.1,2.5,1.3727272727272726,1.5,8.0,360.0,239.3106060606061,270.0,2.0,3.0,2.6515151515151514,3.0,6.0,"12,087"
2017-11-05,0.002,0.005,0.0031249999999999,0.003,0.5,0.8,0.6,0.6,0.001,0.035,0.011,0.0035,0.016,0.044,0.0304583333333333,0.0295,23.0,54.0,40.625,42.0,0.0,0.0,0.0,0.0,0.0,20.0,4.257575757575758,0.0,25.0,60.0,42.083333333333336,40.0,6.0,8.0,6.666666666666667,6.0,-6.9,-4.9,-5.9,-5.9,0.0,2.5,1.2386363636363635,1.2,133.0,247.0,204.79545454545453,213.0,3.0,4.0,3.674242424242424,4.0,7.0,"12,762"
2017-11-06,0.003,0.005,0.0034166666666666,0.003,0.4,1.0,0.5875,0.5,0.001,0.037,0.0107916666666666,0.0025,0.022,0.049,0.0348749999999999,0.035,21.0,58.0,32.666666666666664,31.5,0.0,0.0,0.0,0.0,0.0,10.0,1.2121212121212122,0.0,20.0,60.0,36.96969696969697,40.0,6.0,8.0,6.866666666666666,7.0,-5.9,-3.9,-4.9,-4.9,0.0,2.5,1.0128787878787875,0.8500000000000001,217.0,320.0,279.0833333333333,273.0,3.0,4.0,3.939393939393939,4.0,1.0,"3,340"
2017-11-07,0.003,0.004,0.0031739130434782,0.003,0.4,0.8,0.5869565217391305,0.6,0.001,0.031,0.0068260869565217,0.002,0.027,0.056,0.0419999999999999,0.039,21.0,52.0,37.458333333333336,35.0,0.0,0.0,0.0,0.0,0.0,20.0,12.12121212121212,10.0,30.0,60.0,45.946969696969695,45.0,2.0,7.0,6.0,7.0,-3.9,-1.9,-3.025,-3.9,0.0,2.5,1.125,1.0,247.0,315.0,293.02272727272725,293.0,2.0,4.0,3.106060606060606,3.0,2.0,"3,494"
2017-11-08,0.003,0.006,0.0037083333333333,0.003,0.3,0.8,0.4875,0.4,0.01,0.047,0.032625,0.0335,0.006,0.048,0.0205,0.018,32.0,153.0,71.125,63.0,0.0,0.0,0.0,0.0,0.0,10.0,2.121212121212121,0.0,25.0,60.0,44.01515151515152,45.0,0.0,8.0,2.6666666666666665,2.0,-2.9,0.0,-1.8625,-1.9,0.5,2.5,1.5378787878787878,1.5,76.0,314.0,209.0,236.0,1.0,3.0,2.1666666666666665,2.0,3.0,"2,653"
2017-11-09,0.002,0.004,0.0029166666666666,0.003,0.4,0.9,0.5875,0.5,0.001,0.021,0.0075416666666666,0.006,0.022,0.059,0.0387083333333333,0.0355,25.0,74.0,47.208333333333336,48.5,0.0,0.0,0.0,0.0,0.0,20.0,5.606060606060606,10.0,25.0,65.0,47.23484848484848,50.0,0.0,4.0,1.5333333333333334,1.0,-5.9,-1.9,-2.65,-2.9,0.0,3.0,1.599242424242424,1.5,27.0,349.0,174.95454545454547,174.0,2.0,3.0,2.9242424242424243,3.0,4.0,"3,089"
2017-11-10,0.002,0.005,0.00325,0.003,0.3,1.0,0.625,0.6,0.001,0.041,0.0144166666666666,0.013,0.009,0.062,0.0340833333333333,0.0414999999999999,23.0,93.0,46.0,41.0,0.0,0.0,0.0,0.0,0.0,30.0,14.393939393939394,15.0,25.0,75.0,46.13636363636363,45.0,0.0,5.0,2.2666666666666666,2.0,-4.9,-0.9,-3.2125000000000004,-2.9,0.0,3.0,1.6022727272727273,1.5,2.0,339.0,271.47727272727275,288.0,1.0,3.0,2.803030303030303,3.0,5.0,"2,353"
2017-11-11,0.002,0.003,0.00275,0.003,0.4,0.8,0.4666666666666667,0.4,0.002,0.027,0.016,0.0195,0.006,0.041,0.0195,0.0125,20.0,137.0,77.125,68.0,0.0,0.0,0.0,0.0,10.0,60.0,25.90909090909091,30.0,45.0,70.0,55.833333333333336,55.0,2.0,6.0,4.6,5.0,-7.9,-4.9,-6.7125,-5.9,0.5,2.5,1.7257575757575758,2.0,177.0,315.0,248.5606060606061,248.5,2.0,4.0,2.757575757575758,3.0,6.0,"8,008"
2017-11-13,0.002,0.005,0.003625,0.004,0.6,1.1,0.7458333333333332,0.7,0.001,0.022,0.005,0.0035,0.023,0.051,0.0395,0.04,16.0,61.0,39.083333333333336,40.5,0.0,0.0,0.0,0.0,0.0,70.0,24.09090909090909,20.0,20.0,80.0,52.00757575757576,50.0,6.0,8.0,7.0,7.0,-9.9,-5.9,-8.275,-8.9,0.4,3.5,2.0931818181818183,2.05,225.0,317.0,292.6363636363636,297.0,1.0,2.0,1.0606060606060606,1.0,1.0,"1,611"
2017-11-14,0.003,0.006,0.0038333333333333,0.004,0.4,1.1,0.6083333333333333,0.55,0.002,0.035,0.0207916666666666,0.024,0.007,0.041,0.019625,0.0155,23.0,93.0,50.208333333333336,50.5,0.0,0.0,0.0,0.0,0.0,10.0,1.2121212121212122,0.0,20.0,55.0,39.621212121212125,40.0,0.0,7.0,5.4,7.0,-6.9,-4.9,-5.8375,-5.9,0.0,2.5,1.3606060606060606,1.5,108.0,326.0,227.8106060606061,234.0,1.0,4.0,2.1666666666666665,2.0,2.0,"2,003"
2017-11-16,0.003,0.005,0.0037083333333333,0.004,0.4,0.9,0.5499999999999999,0.5,0.002,0.024,0.011125,0.012,0.009,0.051,0.029625,0.0275,10.0,49.0,27.58333333333333,33.0,0.0,0.0,0.0,0.0,0.0,10.0,0.9090909090909092,0.0,20.0,55.0,34.92424242424242,35.0,-2.9,0.0,-1.4733333333333332,-1.9,-6.9,-2.9,-4.775,-5.9,0.1,2.1,1.0583333333333331,0.95,0.0,307.0,183.13636363636363,217.0,1.0,4.0,2.106060606060606,1.5,4.0,"1,245"
2017-11-17,0.004,0.007,0.0049166666666666,0.005,0.6,1.3,0.8583333333333334,0.8,0.002,0.004,0.0024166666666666,0.002,0.04,0.057,0.0481666666666666,0.0475,25.0,66.0,44.75,44.5,0.0,0.0,0.0,0.0,0.0,30.0,16.666666666666668,20.0,20.0,65.0,49.583333333333336,50.0,-2.9,2.0,-0.18,0.0,-6.9,-0.9,-3.8375,-2.4,0.4,1.0,0.7,0.7,85.0,270.0,164.9848484848485,154.0,4.0,4.0,4.0,4.0,5.0,"1,388"
2017-11-18,0.003,0.004,0.0032083333333333,0.003,0.4,0.7,0.5166666666666667,0.5,0.008,0.026,0.0213333333333333,0.021,0.009,0.026,0.0127916666666666,0.012,17.0,75.0,36.91666666666666,40.5,0.0,0.0,0.0,0.0,10.0,70.0,29.24242424242424,30.0,50.0,80.0,67.53787878787878,70.0,0.0,3.0,1.8,2.0,-10.9,-5.9,-7.9,-6.4,1.0,7.5,3.185714285714286,2.0,217.0,329.0,289.0833333333333,295.0,1.0,4.0,3.363636363636364,3.0,6.0,"2,759"
2017-11-19,0.003,0.004,0.0036666666666666,0.004,0.4,0.7,0.5708333333333333,0.55,0.003,0.033,0.0180416666666666,0.0195,0.006,0.038,0.0175416666666666,0.0144999999999999,13.0,37.0,24.041666666666668,23.5,0.0,0.0,0.0,0.0,0.0,20.0,0.303030303030303,0.0,20.0,70.0,43.446969696969695,40.0,2.0,4.0,3.2666666666666666,3.0,-10.9,-5.9,-8.7125,-10.9,1.0,6.0,3.2273809523809525,3.0,113.0,312.0,219.689393939394,246.0,1.0,4.0,3.143939393939394,3.0,7.0,"1,918"
2017-11-20,0.003,0.005,0.004125,0.004,0.5,1.1,0.7434782608695653,0.7,0.001,0.025,0.0095,0.009,0.012,0.055,0.0344999999999999,0.035,23.0,60.0,41.66666666666666,42.0,0.0,0.0,0.0,0.0,0.0,10.0,1.2121212121212122,0.0,25.0,85.0,50.56818181818182,50.0,3.0,4.0,3.533333333333333,4.0,-10.9,-4.9,-7.8375,-5.9,0.9,5.0,2.4765625,2.1,37.0,294.0,216.6818181818182,233.0,1.0,3.0,1.8484848484848484,2.0,1.0,857
2017-11-21,0.003,0.005,0.0039166666666666,0.004,0.5,1.5,0.8333333333333334,0.9,0.001,0.017,0.0042083333333333,0.002,0.031,0.059,0.0443333333333333,0.0415,35.0,86.0,55.66666666666666,54.5,0.0,5.0,1.2,0.0,0.0,60.0,24.09090909090909,20.0,35.0,85.0,60.07575757575758,60.0,-3.9,4.0,2.22,4.0,-12.9,-10.9,-11.9,-11.9,0.5,2.5,1.5742424242424242,1.5,0.0,354.0,239.63636363636363,261.0,1.0,2.0,1.2651515151515151,1.0,2.0,"1,581"
2017-11-22,0.003,0.009,0.0050833333333333,0.005,0.4,1.2,0.725,0.7,0.001,0.038,0.0115833333333333,0.0065,0.014,0.052,0.0365,0.045,14.0,149.0,57.66666666666666,42.0,0.0,0.0,0.0,0.0,0.0,60.0,14.545454545454543,10.0,40.0,85.0,50.98484848484848,45.0,-3.9,5.0,-2.12,-3.9,-12.9,-7.9,-10.3375,-9.9,0.4,3.0,1.7181818181818185,1.6,0.0,333.0,225.84848484848484,245.0,1.0,4.0,1.9924242424242424,1.5,3.0,"1,041"
2017-11-23,0.003,0.005,0.0038333333333333,0.004,0.3,0.9,0.5125000000000001,0.5,0.002,0.028,0.0139166666666666,0.0139999999999999,0.008,0.043,0.0234166666666666,0.022,13.0,40.0,23.33333333333333,24.0,0.0,5.0,0.1447368421052631,0.0,0.0,20.0,8.82882882882883,10.0,25.0,85.0,50.30303030303031,50.0,-3.9,-1.9,-2.433333333333333,-1.9,-10.9,-1.9,-5.9,-7.9,0.6,2.5,1.5022727272727274,1.5,81.0,360.0,267.8560606060606,293.5,3.0,4.0,3.9166666666666665,4.0,4.0,"1,927"
2017-11-24,0.003,0.004,0.0035416666666666,0.004,0.4,0.7,0.5541666666666666,0.6,0.001,0.025,0.0084583333333333,0.004,0.01,0.037,0.0260416666666666,0.0275,10.0,31.0,19.416666666666668,19.0,0.0,0.0,0.0,0.0,10.0,60.0,26.25,20.0,35.0,85.0,57.87878787878788,60.0,-3.9,-1.9,-2.9,-2.9,-5.9,-1.9,-3.4,-3.9,0.5,2.5,1.534848484848485,1.5,29.0,360.0,213.4848484848485,244.0,4.0,4.0,4.0,4.0,5.0,747
2017-11-25,0.003,0.006,0.0037916666666666,0.004,0.4,1.4,0.7625000000000001,0.7,0.001,0.029,0.0070416666666666,0.0035,0.02,0.056,0.0347499999999999,0.034,5.0,42.0,24.375,24.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,20.0,70.0,45.15151515151515,45.0,-3.9,-1.9,-2.966666666666667,-2.9,-7.9,-2.9,-5.4,-3.9,0.9,3.6,2.090909090909091,2.0,53.0,351.0,155.37878787878788,135.0,1.0,3.0,1.5227272727272727,1.0,6.0,"1,384"
2017-11-26,0.003,0.004,0.0034166666666666,0.003,0.4,1.2,0.7583333333333333,0.8,0.001,0.032,0.0085,0.0045,0.012,0.044,0.0305416666666666,0.033,14.0,84.0,43.208333333333336,39.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,80.0,50.37878787878788,50.0,-1.9,3.0,-0.7866666666666666,-1.9,-7.9,-5.9,-6.5875,-6.9,1.0,4.5,2.5636363636363635,2.5,48.0,315.0,130.45454545454547,120.0,1.0,3.0,1.3257575757575757,1.0,7.0,"2,487"
2017-11-29,0.003,0.006,0.00375,0.0035,0.3,1.1,0.5541666666666667,0.4,0.001,0.024,0.0115416666666666,0.013,0.015,0.055,0.0284999999999999,0.0245,38.0,78.0,57.75,57.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,35.0,85.0,57.38636363636363,55.0,1.0,3.0,2.333333333333333,2.0,-6.9,-5.9,-6.5,-6.9,0.5,3.0,1.587878787878788,1.5,184.0,270.0,233.91666666666663,243.0,1.0,3.0,1.5075757575757576,1.0,3.0,795
2017-11-30,0.003,0.004,0.0034166666666666,0.003,0.3,0.5,0.3999999999999999,0.4,0.01,0.031,0.022375,0.024,0.007,0.026,0.0155416666666666,0.015,4.0,40.0,25.041666666666668,27.5,0.0,0.0,0.0,0.0,0.0,30.0,25.23809523809524,30.0,35.0,85.0,56.59090909090909,55.0,2.0,3.0,2.066666666666667,2.0,-9.9,-5.9,-6.8090909090909095,-6.9,0.5,2.5,1.2954545454545454,1.0,50.0,252.0,184.8106060606061,214.5,3.0,4.0,3.507575757575758,4.0,4.0,"11,318"
2017-12-01,0.003,0.006,0.004125,0.004,0.3,0.8,0.525,0.5,0.001,0.028,0.0152083333333333,0.0144999999999999,0.009,0.047,0.025875,0.0255,16.0,46.0,26.83333333333333,23.5,0.0,5.0,0.0657894736842105,0.0,0.0,60.0,26.6984126984127,20.0,25.0,65.0,44.583333333333336,45.0,1.0,3.0,2.2666666666666666,2.0,-8.9,-5.9,-7.8375,-7.9,0.6,4.0,1.9946969696969696,2.0,57.0,189.0,132.07575757575756,135.0,2.0,4.0,3.090909090909091,3.0,5.0,718
2017-12-02,0.003,0.006,0.0044166666666666,0.004,0.4,1.2,0.8083333333333332,0.8,0.001,0.027,0.00675,0.002,0.017,0.053,0.0349166666666666,0.034,17.0,57.0,40.35,41.0,0.0,0.0,0.0,0.0,0.0,20.0,12.977272727272728,10.0,20.0,70.0,39.621212121212125,35.0,0.0,2.0,0.9333333333333332,1.0,-10.9,-7.9,-9.4625,-9.9,0.5,2.5,1.4303030303030304,1.0,119.0,315.0,196.66666666666663,175.0,1.0,4.0,2.113636363636364,2.0,6.0,"2,168"
2017-12-03,0.003,0.007,0.0043333333333333,0.004,0.5,1.6,0.8291666666666666,0.6499999999999999,0.001,0.016,0.0062499999999999,0.006,0.02,0.046,0.0334166666666666,0.0335,33.0,66.0,50.8,51.0,0.0,0.0,0.0,0.0,5.0,20.0,13.0,13.5,35.0,75.0,58.48484848484848,60.0,0.0,1.0,0.7333333333333333,1.0,-9.9,-4.9,-8.2125,-9.9,1.0,4.5,2.840909090909091,2.5,110.0,302.0,222.9318181818182,252.0,1.0,3.0,2.015151515151515,2.0,7.0,"1,991"
2017-12-04,0.003,0.005,0.0040416666666666,0.004,0.4,1.5,0.6875,0.5,0.001,0.03,0.0173749999999999,0.02,0.007,0.035,0.0185,0.017,14.0,95.0,41.0,19.5,0.0,0.0,0.0,0.0,0.0,20.0,13.80952380952381,20.0,30.0,75.0,50.871212121212125,50.0,-1.9,1.0,-0.0466666666666666,0.0,-9.9,-4.9,-8.3375,-8.9,0.5,4.0,2.2666666666666666,2.5,135.0,225.0,196.6590909090909,198.0,2.0,4.0,3.022727272727273,3.0,1.0,719
2017-12-06,0.003,0.005,0.0043749999999999,0.004,0.4,1.0,0.5958333333333333,0.55,0.001,0.019,0.0059583333333333,0.0035,0.022,0.044,0.03225,0.03,20.0,45.0,31.90909090909091,35.0,0.0,0.0,0.0,0.0,10.0,80.0,35.0,25.0,20.0,70.0,42.196969696969695,40.0,-2.9,1.0,-0.44,0.0,-8.9,-5.9,-6.65,-6.9,0.5,3.5,1.6386363636363637,1.5,0.0,342.0,96.47727272727272,92.0,2.0,3.0,2.212121212121212,2.0,3.0,721
2017-12-07,0.003,0.005,0.00425,0.004,0.3,1.3,0.775,0.8,0.001,0.027,0.0109583333333333,0.0055,0.01,0.047,0.0289999999999999,0.0335,16.0,49.0,34.111111111111114,31.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,30.0,80.0,53.371212121212125,55.0,-0.9,2.0,0.8200000000000001,1.0,-8.9,-5.9,-8.025,-7.9,0.5,3.0,1.893939393939394,2.0,0.0,148.0,95.03030303030305,101.0,1.0,3.0,2.1893939393939394,2.0,4.0,911
2017-12-08,0.004,0.006,0.0047083333333333,0.005,0.4,0.8,0.5708333333333333,0.55,0.002,0.025,0.0141666666666666,0.0165,0.008,0.042,0.020875,0.018,19.0,48.0,31.5,29.5,0.0,0.0,0.0,0.0,10.0,20.0,18.09523809523809,20.0,35.0,80.0,58.78787878787879,60.0,0.0,2.0,1.2,1.0,-9.9,-6.9,-8.275,-7.9,1.9,5.0,2.8833333333333333,3.0,23.0,146.0,65.00757575757575,54.5,2.0,3.0,2.121212121212121,2.0,5.0,643
2017-12-10,0.004,0.008,0.0050416666666666,0.005,0.4,1.3,0.7875,0.7,0.001,0.032,0.011625,0.007,0.007,0.038,0.0257916666666666,0.031,19.0,69.0,33.4,32.0,0.0,0.0,0.0,0.0,10.0,30.0,18.63636363636364,15.0,35.0,75.0,59.46969696969697,60.0,1.0,4.0,2.0,2.0,-10.9,-3.9,-7.4,-9.9,0.5,3.0,1.9545454545454544,2.0,4.0,356.0,176.1590909090909,225.0,2.0,3.0,2.2045454545454546,2.0,7.0,"1,024"
2017-12-11,0.003,0.004,0.0030416666666666,0.003,0.4,0.6,0.4791666666666667,0.5,0.012,0.025,0.0184583333333333,0.019,0.003,0.014,0.0075416666666666,0.0065,15.0,79.0,40.31818181818182,35.5,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,35.0,75.0,62.68939393939394,65.0,-1.9,3.0,0.6866666666666668,1.0,-8.9,-3.9,-6.275,-4.9,1.5,5.0,3.4159090909090906,3.5,164.0,360.0,238.28030303030303,238.5,2.0,4.0,2.7196969696969697,3.0,1.0,479
