date,"('sulfur_dioxide_min',)","('sulfur_dioxide_mean',)","('sulfur_dioxide_median',)","('carbon_monoxide_min',)","('carbon_monoxide_max',)","('carbon_monoxide_mean',)","('carbon_monoxide_median',)","('ozone_max',)","('ozone_mean',)","('ozone_median',)","('nitrogen_dioxide_min',)","('nitrogen_dioxide_mean',)","('nitrogen_dioxide_median',)","('humidity_min',)","('humidity_max',)","('humidity_mean',)","('humidity_median',)","('highest temperature_min',)","('highest temperature_max',)","('highest temperature_mean',)","('highest temperature_median',)","('lowest temperature_min',)","('lowest temperature_max',)","('lowest temperature_mean',)","('lowest temperature_median',)","('sky state_min',)","('sky state_max',)","('sky state_mean',)","('day',)","('wind direction_min_13.0',)","('wind direction_mean_15.0',)","('wind direction_median_9.0',)","('wind direction_median_16.0',)","('weekday_1.0',)","('weekday_2.0',)","('weekday_3.0',)","('weekday_4.0',)","('weekday_5.0',)","('weekday_6.0',)","('weekday_7.0',)",visitor
2018-07-15,-0.0269727235132669,0.5588005267953607,0.3632785018916832,5.688046130940257,3.4885955885176507,4.498784717952681,4.203697239823115,-1.3829009436169464,-1.4040649855761873,-1.1909315417473345,1.584814151887596,2.3793662989334274,2.68597890157748,0.7045288497763299,0.6932752822596372,0.8587336123874841,0.8766700776920769,1.009278578544277,1.070736115407847,0.99061526168333,0.9279527234982826,1.0489233416611614,0.9327647885721476,0.972696047916697,0.9415409222641756,0.3688279021264947,0.8668262433444672,1.557048580528861,0.1569516190324108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3031
2018-07-16,-0.0269727235132669,-0.0715526722598052,-0.0317738632410215,0.7942598404942337,0.0920248632481182,0.2586596353044962,0.3573602406448817,-0.636425099900834,-0.5310948716848192,-0.2966685022607834,-0.8327262368905863,-0.3813384383046396,-0.3180183926450534,0.0447014358236956,0.6932752822596372,0.5021995094461916,0.6886663802411676,1.1902161381747076,1.1672150287790355,1.2021589396227357,1.2052993335767643,1.0489233416611614,1.0321235708475571,1.0802275221974875,1.0364503384619888,0.3688279021264947,0.8668262433444672,0.5542312797080808,0.1665032439219899,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,852
2018-07-17,0.5727451290159378,0.4518656090984941,0.3632785018916832,1.881767905037795,1.6770912017072337,2.112310078324426,2.280528740233998,-0.5617775155292226,-1.0143317158697172,-1.116409621790122,0.8940883265224008,1.2652012128547685,1.1088803221106498,0.3746151428000128,0.6932752822596372,0.6972267110551034,0.8766700776920769,1.1902161381747076,1.1672150287790355,1.2021589396227357,1.297748203602925,1.140224460985831,1.0321235708475571,1.1220453177511285,1.131359754659802,0.3688279021264947,-0.3249994773096523,0.5542312797080808,0.1760548688115689,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1139
2018-07-18,-0.0269727235132669,0.1141763953189422,-0.0317738632410215,0.7942598404942337,0.3184629115994203,0.4945787825979422,0.3573602406448817,-0.3005109702285831,0.5136495731374763,0.8211602970974058,-0.9190669650612356,-1.284167952910954,-1.294317513267377,1.034442556752647,0.6932752822596372,0.755125411532749,0.8766700776920769,1.0997473583594923,1.070736115407847,1.0279464989667546,1.0204015935244433,1.0489233416611614,1.1314823531229667,1.0384097266438468,1.0364503384619888,0.3688279021264947,-0.3249994773096523,0.5542312797080808,0.185606493701148,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14697
2018-07-19,0.5727451290159378,0.2444279492053515,0.3632785018916832,0.7942598404942337,2.5828433951124423,1.7857145240780572,1.5112613403983517,-0.2258633858569721,-0.6474476732021702,-1.116409621790122,-0.4873633242079889,0.4206825262306913,0.5080808632661435,1.364356263728964,1.2170625217798676,1.785112820029816,2.0046922623975334,1.009278578544277,0.8777782886654701,0.915952787116481,0.9279527234982826,0.957622222336492,0.833406006296738,0.906982369189547,0.9415409222641756,0.3688279021264947,-0.3249994773096523,0.5542312797080808,0.1951581185907271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,899
2018-07-20,0.5727451290159378,0.1817142380748682,0.3632785018916832,0.2505058082224533,0.7713390083020246,0.6799438268999354,0.7419939405627053,-0.7857202686440564,-0.976897875827226,-0.8928438619184841,0.8940883265224008,0.7913021956093106,0.5831807956217064,2.354097384657916,1.2170625217798676,1.9313832212364996,1.6286848674957146,1.0997473583594923,0.9742572020366586,1.0466121176084668,1.1128504635506038,0.957622222336492,0.833406006296738,0.9189303107763016,0.9415409222641756,0.3688279021264947,0.8668262433444672,0.5542312797080808,0.2047097434803061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,756
2018-07-21,0.5727451290159378,0.0128696311850727,-0.0317738632410215,0.2505058082224533,-0.1344131851031839,-0.044664982644219,-0.0272734592729414,-0.4498061389718057,0.1120865617725569,0.4485506973113426,-0.7463855087199369,-0.8275645202364962,-0.9188178514895602,1.034442556752647,0.6932752822596372,1.273166415806421,1.2526774725938958,1.0997473583594923,0.9742572020366586,1.090165227772462,1.1128504635506038,0.957622222336492,0.833406006296738,0.8591906028425289,0.8466315060663625,0.3688279021264947,0.8668262433444672,0.5542312797080808,0.2142613683698852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1537
2018-07-22,-0.0269727235132669,-0.0208992901928706,-0.0317738632410215,0.2505058082224533,0.3184629115994203,0.0058891203472337,-0.0272734592729414,-0.1885395936711664,0.4115572821124936,0.4485506973113426,-0.8327262368905863,-1.0039794828607247,-0.7686179867784336,1.034442556752647,0.6932752822596372,1.0263351137701424,0.8766700776920769,1.280684917989923,1.070736115407847,1.1461620836975983,1.1128504635506038,0.8663211030118224,0.7340472240213285,0.8054248657021336,0.7991767979674559,1.5123797393729628,0.8668262433444672,1.557048580528861,0.2238129932594643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1228
2018-07-23,0.5727451290159378,0.2999054628977288,0.3632785018916832,0.7942598404942337,0.997777056653327,0.9367265722533454,1.1266276404805284,-1.0096630217588902,-1.1282537485531494,-0.8928438619184841,0.9804290546930502,1.0116973589997935,1.1839802544662132,0.3746151428000128,0.6932752822596372,0.7094159111556607,0.8766700776920769,1.280684917989923,1.1672150287790355,1.2208245582644477,1.2052993335767643,0.957622222336492,0.9327647885721476,0.9428261939498106,0.9415409222641756,1.5123797393729628,0.8668262433444672,1.557048580528861,0.2333646181490434,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,605
2018-07-24,0.5727451290159378,0.0128696311850727,-0.0317738632410215,0.2505058082224533,0.0920248632481182,-0.0278136149804015,-0.0272734592729414,-0.5991013077150283,-0.2384303040798789,0.0759410975252795,-0.3146818678666902,-0.4366843089318513,-0.4682182573561803,0.0447014358236956,0.6932752822596372,0.4747738092199381,0.500662682790258,0.9188097987290618,1.1672150287790355,1.1834933209810232,1.297748203602925,1.0489233416611614,1.1314823531229667,1.0981494345776197,1.0364503384619888,1.5123797393729628,0.8668262433444672,0.5542312797080808,0.2429162430386224,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,516
2018-07-25,0.5727451290159378,0.3505588449646247,0.3632785018916832,0.7942598404942337,1.903529250058536,1.6067690484099,1.8958950403161756,-0.1138920092995551,-0.8135502101872614,-1.116409621790122,-0.3146818678666902,0.7567110264673024,0.8835805250439601,0.0447014358236956,0.6932752822596372,0.4686792091696594,0.500662682790258,0.7378722390986312,1.1672150287790355,0.7728497108633542,0.6506061134198009,1.140224460985831,1.2308411353983764,1.175811054891524,1.1788144627587087,0.3688279021264947,0.8668262433444672,0.5542312797080808,0.2524678679282015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,651
2018-07-26,-0.0269727235132669,-0.2066283577716182,-0.0317738632410215,-0.293248224049327,0.0920248632481182,0.0901459586663213,0.3573602406448817,-0.2258633858569721,0.3503019074975039,0.9702041370118308,-0.8327262368905863,-1.0731618211447331,-1.294317513267377,0.7045288497763299,0.6932752822596372,0.685037510954546,0.500662682790258,0.8283410189138465,0.7812993752942817,0.7168528549382177,0.6506061134198009,1.0489233416611614,1.1314823531229667,1.0623056098173558,1.131359754659802,1.5123797393729628,0.8668262433444672,1.557048580528861,0.2620194928177806,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,712
2018-07-27,0.5727451290159378,0.7389014408111112,0.7583308670243881,0.2505058082224533,2.5828433951124423,1.707877254392805,0.7419939405627053,0.1846983281868899,-0.1533533948923905,-0.2221465823035707,-0.5737040523786382,0.2793528923076405,0.9586804573995236,0.7045288497763299,0.6932752822596372,0.7216051112562181,0.8766700776920769,0.8283410189138465,1.070736115407847,0.9781715159221884,0.9279527234982826,1.0489233416611614,0.9327647885721476,0.9906179602968288,0.9415409222641756,1.5123797393729628,0.8668262433444672,1.557048580528861,0.2715711177073597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1830
2018-07-28,-0.0269727235132669,-0.1060890691236191,-0.0317738632410215,0.2505058082224533,-0.1344131851031839,0.1682750269258386,0.1650433906859699,-0.4871299311576114,-0.4656629942551687,-0.4084513821966022,-0.8327262368905863,-0.01844562748761,0.3578809985550167,0.3746151428000128,0.1694880427394068,0.477821109245078,0.500662682790258,1.1902161381747076,1.070736115407847,1.1648277023393108,1.2052993335767643,1.140224460985831,1.1314823531229667,1.110097376164374,1.0364503384619888,0.3688279021264947,0.8668262433444672,0.5542312797080808,0.2811227425969387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1410
2018-07-29,0.5727451290159378,0.2492520808307939,0.3632785018916832,0.7942598404942337,0.5449009599507227,0.3260651059597664,-0.0272734592729414,-0.7483964764582508,-0.4630333443348332,-0.1476246623463581,-0.055659683354742,-0.1530367219674106,-0.0176186632228,0.0447014358236956,0.1694880427394068,0.1730911067311524,0.500662682790258,1.1902161381747076,1.070736115407847,1.1212745921753158,1.1128504635506038,1.2315255803105003,1.1314823531229667,1.1638631133047692,1.131359754659802,0.3688279021264947,0.8668262433444672,0.5542312797080808,0.2906743674865178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1620
2018-07-30,0.5727451290159378,0.5362879125434112,0.7583308670243881,1.338013872766014,0.3184629115994203,0.8484575035381107,1.1266276404805284,-0.1138920092995551,-0.0750826384399062,0.37402877735413,0.1170217729865565,0.1548246833964284,0.2076811338438899,0.3746151428000128,0.9027901780677292,0.5582698299087542,0.500662682790258,1.0997473583594923,0.9742572020366586,1.0403902447278957,1.1128504635506038,1.2315255803105003,1.2308411353983764,1.199706938065033,1.131359754659802,1.5123797393729628,0.8668262433444672,1.557048580528861,0.3002259923760969,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,937
2018-07-31,-0.0269727235132669,0.4180966877205507,0.3632785018916832,0.2505058082224533,0.997777056653327,0.9158629741933804,0.7419939405627053,-0.4124823467860001,-0.8509840502297524,-0.8928438619184841,0.7214068701811023,1.3101697327393786,1.033780389755087,0.3746151428000128,1.636092313396052,0.6960077910450476,0.500662682790258,0.9188097987290618,1.070736115407847,0.9470621515193346,0.9279527234982826,1.4141278189598394,1.2308411353983764,1.3311342955193326,1.3211785870554285,2.6559315766194307,0.8668262433444672,1.557048580528861,0.309777617265676,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1320
2018-08-01,-0.0269727235132669,-0.0271198809729986,-0.0317738632410215,1.338013872766014,0.0920248632481182,0.7783912906201323,0.7419939405627053,-0.1512158014853608,0.8512705706499037,1.1192479769262562,-0.5737040523786382,-0.9366177324262948,-0.7686179867784336,0.3746151428000128,0.6932752822596372,0.534500889712668,0.500662682790258,0.8283410189138465,0.9742572020366586,0.8462678108540891,0.8355038534721221,1.32282669963517,1.3301999176737858,1.3490562078994643,1.3211785870554285,1.5123797393729628,0.8668262433444672,1.557048580528861,0.319329242155255,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,607
2018-08-02,-0.0269727235132669,0.0972919346299899,-0.0317738632410215,1.338013872766014,0.7713390083020246,0.9327143418571984,0.7419939405627053,-0.935015437387279,-1.1606639996721873,-1.116409621790122,1.6711548800582448,1.6007355535322096,1.484379983888467,2.354097384657916,1.2170625217798676,2.3671471248314138,2.0046922623975334,1.009278578544277,0.9742572020366586,1.0652777362501786,1.1128504635506038,1.32282669963517,1.3301999176737858,1.289316499965692,1.2737238789565215,1.5123797393729628,0.8668262433444672,0.5542312797080808,0.3288808670448341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,792
2018-08-03,-0.0269727235132669,-0.2403972791495618,-0.0317738632410215,-0.293248224049327,0.5449009599507227,0.2923623706321315,0.3573602406448817,-0.1138920092995551,0.214178852797532,0.4485506973113426,-1.1780891495731838,-0.4020931397898431,-0.3180183926450534,3.01392479861055,1.2170625217798676,2.4219985252839185,2.380699657299352,1.1902161381747076,0.9742572020366586,1.0777214820113203,1.0204015935244433,1.2315255803105003,1.2308411353983764,1.27139458758556,1.3211785870554285,0.3688279021264947,-0.3249994773096523,-0.4485860211126992,0.3384324919344132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,701
2018-08-04,0.5727451290159378,0.1363927909623457,-0.0317738632410215,0.2505058082224533,1.903529250058536,1.5331551791416445,1.1266276404805284,-0.3005109702285831,-0.6358738019472967,-0.9673657818756968,1.1531105110343487,1.416674121939759,1.33418011917734,1.6942699707052813,1.2170625217798676,1.7546398197784223,1.6286848674957146,1.1902161381747076,1.1672150287790355,1.1523839565781693,1.1128504635506038,1.0489233416611614,1.0321235708475571,1.0742535514041105,1.131359754659802,0.3688279021264947,-0.3249994773096523,-0.4485860211126992,0.3479841168239923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1558
2018-08-05,0.5727451290159378,0.3167899235866812,0.3632785018916832,-0.293248224049327,1.224215105004629,0.8821602388657456,0.7419939405627053,0.5579362500449462,0.2243880819000301,-0.1476246623463581,-0.4010225960373395,0.2689755415650389,0.7333806603328333,1.364356263728964,1.2170625217798676,1.2518353156304465,1.2526774725938958,1.1902161381747076,1.070736115407847,1.090165227772462,1.0204015935244433,1.140224460985831,1.2308411353983764,1.133993259337883,1.131359754659802,-0.7747239351199735,-0.3249994773096523,-0.4485860211126992,0.3575357417135713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1690
2018-08-06,-0.0269727235132669,0.035832497722118,-0.0317738632410215,-0.293248224049327,0.3184629115994203,0.0921681227859793,-0.4119071591907646,-0.1512158014853608,-0.3331719501510523,0.0759410975252795,-0.1420004115253915,0.5202457942125662,0.7333806603328333,0.7045288497763299,0.6932752822596372,0.7612200115830277,0.6886663802411676,1.1902161381747076,0.9742572020366586,1.102608973533603,1.1128504635506038,1.2315255803105003,1.2308411353983764,1.2594466459988054,1.3211785870554285,-0.7747239351199735,-1.516825197963772,-1.4514033219334794,0.3670873666031504,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,815
2018-08-07,0.5727451290159378,0.4012122270315593,0.3632785018916832,0.7942598404942337,0.7713390083020246,0.8990116065295635,0.7419939405627053,0.4459648734875292,-0.0444549511324114,-0.6692781020468463,0.6350661420104527,1.334383551138777,1.5594799162440305,1.364356263728964,1.2170625217798676,1.2762137158315612,1.2526774725938958,1.1902161381747076,1.070736115407847,1.102608973533603,1.1128504635506038,1.32282669963517,1.2308411353983764,1.2415247336186737,1.2262691708576152,-0.7747239351199735,-0.3249994773096523,-0.4485860211126992,0.3766389914927295,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,816
2018-08-08,-0.0269727235132669,0.2999054628977288,0.3632785018916832,1.338013872766014,2.129967298409838,2.2976751226264187,2.6651624401518217,0.5579362500449462,-0.1091134021149031,-0.743800022004059,0.6350661420104527,1.790986983813235,1.6345798485995937,1.364356263728964,1.2170625217798676,1.3036394160578146,1.2526774725938958,1.1902161381747076,1.070736115407847,1.1648277023393108,1.2052993335767643,1.2315255803105003,1.2308411353983764,1.2295767920319192,1.1788144627587087,0.3688279021264947,-0.3249994773096523,0.5542312797080808,0.3861906163823085,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,720
2018-08-09,0.5727451290159378,0.2323676201418028,0.3632785018916832,1.881767905037795,1.224215105004629,1.8595395633671636,1.8958950403161756,0.7072314187881686,0.571501871384964,0.8211602970974058,0.9804290546930502,1.2824967974257686,1.33418011917734,1.364356263728964,1.2170625217798676,1.7912074200800934,1.6286848674957146,1.1902161381747076,1.070736115407847,1.1337183379364568,1.1128504635506038,1.2315255803105003,1.2308411353983764,1.223602821238542,1.2262691708576152,1.5123797393729628,0.8668262433444672,1.557048580528861,0.3957422412718876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1072
2018-08-10,-0.0269727235132669,0.1410380373241307,0.3632785018916832,0.7942598404942337,0.7713390083020246,1.066759311910292,1.1266276404805284,0.3339934969301122,0.480701606488505,0.9329431770332246,0.5487254138398033,1.4353268719986256,1.4468300177106852,2.354097384657916,1.2170625217798676,1.8948156209348288,1.6286848674957146,0.9188097987290618,1.1672150287790355,1.1710495752198815,1.2052993335767643,1.2315255803105003,1.1314823531229667,1.1638631133047692,1.131359754659802,1.5123797393729628,0.8668262433444672,0.5542312797080808,0.4052938661614667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,725
2018-08-11,-0.0269727235132669,-0.1559749757046834,-0.0317738632410215,-0.293248224049327,0.0920248632481182,0.056443223338686,-0.0272734592729414,0.8565265875313912,-0.0478580274999134,-0.3711904222179959,-0.2283411396960407,0.6180318847252715,0.9211304912217418,1.364356263728964,0.6932752822596372,1.468193617415333,1.2526774725938958,1.280684917989923,1.1672150287790355,1.1834933209810232,1.2052993335767643,1.2315255803105003,1.3301999176737858,1.3371082663127098,1.3211785870554285,1.5123797393729628,0.8668262433444672,1.557048580528861,0.4148454910510458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2070
2018-08-12,-0.0269727235132669,0.1817142380748682,-0.0317738632410215,0.2505058082224533,1.224215105004629,0.7304979298913881,0.3573602406448817,0.1846983281868899,0.0712496453625638,0.2249849374397049,-0.1420004115253915,0.7463336757247002,0.7333806603328333,1.364356263728964,0.6932752822596372,1.1451798147505736,1.2526774725938958,1.280684917989923,1.070736115407847,1.189715193861594,1.2052993335767643,1.32282669963517,1.3301999176737858,1.27139458758556,1.2262691708576152,-0.7747239351199735,0.8668262433444672,0.5542312797080808,0.4243971159406248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3107
2018-08-13,-0.6266905760424716,-0.3923574253503659,-0.4268262283737264,-0.293248224049327,0.0920248632481182,0.174402796985409,0.7419939405627053,0.4459648734875292,0.7586710715974274,1.2682918168406816,-0.4873633242079889,-0.3640428537336397,-0.24291846028949,1.364356263728964,0.6932752822596372,0.980625613393054,0.8766700776920769,1.009278578544277,1.1672150287790355,1.1772714481004525,1.2052993335767643,1.32282669963517,1.3301999176737858,1.3132123831392009,1.3211785870554285,-0.7747239351199735,-1.516825197963772,-1.4514033219334794,0.4339487408302039,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,865
2018-08-14,-0.0269727235132669,0.0225178944359195,0.3632785018916832,0.2505058082224533,0.0920248632481182,0.132033644002096,0.3573602406448817,0.1100507438152785,0.3641086744742194,0.6721164571829804,-0.4873633242079889,0.2320124065390133,0.6582807279772699,0.3746151428000128,0.6932752822596372,0.5875239101500906,0.500662682790258,0.9188097987290618,1.070736115407847,0.8537340583107734,0.7430549834459614,1.4141278189598394,1.3301999176737858,1.4028219450398598,1.4160880032532417,-0.7747239351199735,-1.516825197963772,-1.4514033219334794,0.4435003657197829,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,943
2018-08-15,-0.6266905760424716,-0.4936641894842353,-0.4268262283737264,-0.293248224049327,-0.3608512334544863,-0.2974354976014824,-0.0272734592729414,0.1100507438152785,0.2958526856175183,0.1504630174824922,-0.6600447805492876,-0.5024075303016565,-0.24291846028949,0.3746151428000128,0.6932752822596372,0.7673146116333064,0.8766700776920769,0.9188097987290618,0.7812993752942817,0.8101809481467788,0.8355038534721221,1.4141278189598394,1.3301999176737858,1.384900032659728,1.4160880032532417,-0.7747239351199735,-0.3249994773096523,-0.4485860211126992,0.4530519906093621,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1790
2018-08-16,-0.0269727235132669,0.2999054628977288,-0.0317738632410215,0.2505058082224533,0.0920248632481182,0.1407000616577737,0.3573602406448817,-0.4498061389718057,-0.5140794898473169,-0.743800022004059,0.7214068701811023,0.7809248448667084,0.4329809309105802,1.034442556752647,0.6932752822596372,0.8252133121109521,0.8766700776920769,0.8283410189138465,1.070736115407847,0.9097309142359106,0.8355038534721221,1.4141278189598394,1.3301999176737858,1.3550301786928416,1.3211785870554285,-0.7747239351199735,-0.3249994773096523,0.5542312797080808,0.4626036154989411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,755
2018-08-17,-0.6266905760424716,-0.2572817398385529,-0.4268262283737264,0.7942598404942337,1.6770912017072337,1.2023362244782787,1.1266276404805284,0.0354031594436672,-0.5719317880948045,-0.743800022004059,0.4623846856691539,1.545389682905006,1.7096797809551567,1.364356263728964,0.6932752822596372,1.0903284142980667,0.8766700776920769,1.0997473583594923,1.1672150287790355,1.1399402108170278,1.1128504635506038,1.4141278189598394,1.4295586999491954,1.4625616529736325,1.4160880032532417,0.3688279021264947,-0.3249994773096523,0.5542312797080808,0.4721552403885202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1690
2018-08-18,-0.6266905760424716,-0.5274331108621788,-0.4268262283737264,-0.8370022563211076,-1.0401653785083926,-0.8872333658350962,-0.7965408591085879,0.1473745360010842,1.1023817847148516,1.193769896883469,-0.7463855087199369,-1.2322811991979536,-1.2192175809118135,1.6942699707052813,0.1694880427394068,1.385916516736574,1.2526774725938958,1.280684917989923,1.2636939421502238,1.3203745243535796,1.3901970736290856,1.5054289382845087,1.4295586999491954,1.5103534193206505,1.5109974194510547,-0.7747239351199735,-1.516825197963772,-1.4514033219334794,0.4817068652780992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7856
2018-08-19,-0.6266905760424716,-0.4261263467283482,-0.4268262283737264,-0.8370022563211076,-0.3608512334544863,-0.5502060125587453,-0.7965408591085879,0.2966697047443066,0.9492433481773848,1.4173356567551063,-1.0917484214025344,-1.11467122411514,-1.1441176485562503,1.364356263728964,1.2170625217798676,1.3554435164851817,1.2526774725938958,1.280684917989923,1.3601728555214123,1.2519339226673007,1.2052993335767643,1.5967300576091783,1.4295586999491954,1.522301360907405,1.5109974194510547,-0.7747239351199735,-0.3249994773096523,-1.4514033219334794,0.4912584901676783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7320
2018-08-20,-0.0269727235132669,-0.0715526722598052,-0.0317738632410215,-0.293248224049327,0.0920248632481182,-0.2805841299376649,-0.4119071591907646,0.4086410813017235,0.7654772243324236,1.2682918168406816,-0.4873633242079889,0.116774397340225,-0.0927185955783634,0.3746151428000128,0.1694880427394068,0.6667537108037112,0.6886663802411676,1.1902161381747076,1.1672150287790355,1.2021589396227357,1.2052993335767643,1.5054289382845087,1.4295586999491954,1.5043794485272732,1.5109974194510547,-0.7747239351199735,-1.516825197963772,-1.4514033219334794,0.5008101150572575,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1315
2018-08-21,-0.0269727235132669,-0.2649564946971782,-0.0317738632410215,-0.293248224049327,-0.3608512334544863,-0.1312197347356454,-0.0272734592729414,0.2966697047443066,1.167349606276202,1.3428137367978945,-0.1420004115253915,-0.3077535875843797,-0.2053684941117085,0.7045288497763299,0.6932752822596372,0.6545645107031538,0.500662682790258,1.009278578544277,1.070736115407847,1.021724626086184,1.0204015935244433,1.5054289382845087,1.4295586999491954,1.474509594560387,1.4635427113521482,-0.7747239351199735,-0.3249994773096523,-0.4485860211126992,0.5103617399468365,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1185
2018-08-22,-0.6266905760424716,-0.7469310998189089,-0.8218785935064312,-0.293248224049327,-0.8137273301570906,-0.5670573802225628,-0.4119071591907646,0.1473745360010842,1.6332616980447463,1.8644671764983825,-0.9190669650612356,-1.3983188110795726,-1.3694174456229404,0.0447014358236956,1.2170625217798676,1.0141459136695852,1.2526774725938958,1.0997473583594923,0.9742572020366586,1.0092808803250422,1.0204015935244433,1.4141278189598394,1.3301999176737858,1.3789260618663508,1.368633295154335,0.3688279021264947,0.8668262433444672,1.557048580528861,0.5199133648364156,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1501
2018-08-23,-0.6266905760424716,-0.4936641894842353,-0.4268262283737264,-0.293248224049327,-0.3608512334544863,-0.5670573802225628,-0.7965408591085879,0.1473745360010842,1.024111028262367,1.5663794966695317,-1.005407693231885,-1.0904574057157332,-1.1441176485562503,2.0241836776815982,1.2170625217798676,2.071559022392905,2.0046922623975334,1.1902161381747076,1.070736115407847,1.1772714481004525,1.2052993335767643,1.4141278189598394,1.3301999176737858,1.4028219450398598,1.4160880032532417,1.5123797393729628,0.8668262433444672,1.557048580528861,0.5294649897259947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,520
2018-08-24,-0.6266905760424716,-0.4213022151029055,-0.4268262283737264,-0.293248224049327,-0.3608512334544863,-0.3367553554837232,-0.4119071591907646,0.5206124578591406,0.7763346584572978,0.9702041370118308,-0.6600447805492876,-0.2915661183884897,-0.1678185279339268,2.684011091634233,1.2170625217798676,2.184309123323057,2.0046922623975334,1.3711536978051382,1.070736115407847,1.2208245582644477,1.2052993335767643,1.4141278189598394,1.3301999176737858,1.3968479742464823,1.4160880032532417,1.5123797393729628,0.8668262433444672,1.557048580528861,0.5390166146155737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,480
2018-08-25,-0.0269727235132669,-0.2235128184606094,-0.0317738632410215,-0.8370022563211076,-0.5872892818057884,-0.6850169538692857,-0.7965408591085879,0.4459648734875292,1.551587865224768,1.8644671764983825,-0.5737040523786382,-0.6476904406980801,-0.8437179191339969,1.034442556752647,0.6932752822596372,0.9044431127645725,0.8766700776920769,1.3711536978051382,1.1672150287790355,1.2394901769061597,1.2052993335767643,1.4141278189598394,1.3301999176737858,1.4207438574199915,1.4160880032532417,0.3688279021264947,0.8668262433444672,0.5542312797080808,0.5485682395051528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10258
