timestamp,min,max,mean,median,std
2019-11-04,0,0,0.0,0.0,0.0
2019-11-05,0,0,0.0,0.0,0.0
2019-11-06,0,0,0.0,0.0,0.0
2019-11-07,0,10,2.7777777777777777,0.0,4.2163702135578385
2019-11-08,0,5,0.3333333333333333,0.0,1.1710800875382399
2019-11-09,0,0,0.0,0.0,0.0
2019-11-10,0,0,0.0,0.0,0.0
2019-11-11,0,5,0.1388888888888889,0.0,0.8333333333333334
2019-11-12,0,25,9.86111111111111,5.0,10.38447406406803
2019-11-13,0,25,7.777777777777778,5.0,10.312575156051293
2019-11-14,0,25,3.0833333333333335,0.0,7.944000431592565
2019-11-15,0,25,6.805555555555555,5.0,7.186572576466851
2019-11-16,0,25,2.361111111111111,0.0,6.266248719598754
2019-11-17,0,5,0.1388888888888889,0.0,0.8333333333333334
2019-11-18,0,0,0.0,0.0,0.0
2019-11-19,0,25,6.388888888888889,2.5,9.532733913889334
2019-11-20,0,25,4.027777777777778,0.0,8.686561414411873
2019-11-21,0,0,0.0,0.0,0.0
2019-11-22,0,0,0.0,0.0,0.0
2019-11-23,0,5,0.1388888888888889,0.0,0.8333333333333334
2019-11-24,0,0,0.0,0.0,0.0
2019-11-25,0,25,3.0555555555555554,0.0,8.042545597168827
2019-11-26,0,25,9.305555555555555,10.0,8.713927913549647
2019-11-27,0,25,8.055555555555555,7.5,8.042545597168827
2019-11-28,0,5,0.6944444444444444,0.0,1.7536809360305043
2019-11-29,0,5,0.5555555555555556,0.0,1.5936381457791915
2019-11-30,0,10,1.6666666666666667,0.0,3.3806170189140667
2019-12-01,0,10,0.5555555555555556,0.0,2.323106841457232
2019-12-02,0,50,9.027777777777779,0.0,14.580782089764813
2019-12-03,0,100,24.166666666666668,25.0,31.07154930914434
2019-12-04,0,5,0.8333333333333334,0.0,1.917412472118426
2019-12-05,0,10,0.2777777777777778,0.0,1.6666666666666667
2019-12-06,0,0,0.0,0.0,0.0
2019-12-07,0,10,3.3333333333333335,5.0,3.3806170189140667
2019-12-08,0,50,14.166666666666666,7.5,16.057930839841813
2019-12-09,0,50,20.13888888888889,25.0,17.707387929945718
2019-12-10,0,25,2.638888888888889,0.0,6.379219736334879
2019-12-11,0,0,0.0,0.0,0.0
2019-12-12,0,25,8.194444444444445,0.0,11.411321306853733
2019-12-13,0,50,14.583333333333334,10.0,16.62077013859466
