date,sulfur_dioxide_min,sulfur_dioxide_max,sulfur_dioxide_mean,sulfur_dioxide_median,carbon_monoxide_min,carbon_monoxide_max,carbon_monoxide_mean,carbon_monoxide_median,ozone_min,ozone_max,ozone_mean,ozone_median,nitrogen_dioxide_min,nitrogen_dioxide_max,nitrogen_dioxide_mean,nitrogen_dioxide_median,fine_dust_pm10_min,fine_dust_pm10_max,fine_dust_pm10_mean,fine_dust_pm10_median
2018-06-24,0.003,0.004,0.0033043478260869562,0.003,0.5,1.1,0.6956521739130435,0.6,0.001,0.025,0.007130434782608696,0.002,0.014,0.044,0.03269565217391304,0.036,24.0,57.0,40.17391304347826,41.0
43276,0.002,0.003,0.0027391304347826086,0.003,0.4,0.9,0.6434782608695652,0.7,0.001,0.029,0.013956521739130435,0.016,0.007,0.035,0.020782608695652172,0.019,10.0,71.0,32.91304347826087,27.0
2018-06-25,0.003,0.004,0.003136363636363637,0.003,0.4,0.7,0.5045454545454545,0.5,0.002,0.028,0.010954545454545455,0.0075,0.005,0.04,0.025909090909090906,0.0285,11.0,61.0,32.391304347826086,34.0
43277,0.003,0.004,0.003217391304347826,0.003,0.4,0.7,0.5,0.5,0.001,0.027,0.012304347826086958,0.01,0.008,0.038,0.02608695652173913,0.028,22.0,67.0,37.56521739130435,35.0
2018-06-26,0.003,0.004,0.0030434782608695656,0.003,0.4,0.5,0.41304347826086957,0.4,0.02,0.03,0.025304347826086954,0.027,0.004,0.015,0.009130434782608695,0.009,4.0,33.0,20.869565217391305,21.0
43278,0.003,0.004,0.0036521739130434784,0.004,0.4,0.5,0.46956521739130436,0.5,0.019,0.029,0.023956521739130435,0.024,0.006,0.018,0.010304347826086956,0.01,12.0,40.0,27.0,26.0
2018-06-27,0.003,0.007,0.004521739130434783,0.004,0.5,1.0,0.6217391304347827,0.6,0.002,0.027,0.01826086956521739,0.022,0.006,0.039,0.02017391304347826,0.019,10.0,37.0,26.26086956521739,28.0
43279,0.004,0.006,0.004608695652173913,0.005,0.6,1.7,0.9565217391304348,0.9,0.002,0.016,0.005130434782608695,0.003,0.032,0.062,0.044869565217391306,0.043,16.0,66.0,37.26086956521739,37.0
2018-06-28,0.004,0.008,0.005173913043478261,0.005,0.6,2.0,1.0434782608695652,0.9,0.001,0.008,0.0027391304347826086,0.002,0.039,0.061,0.048782608695652166,0.049,26.0,59.0,40.08695652173913,38.0
43280,0.004,0.006,0.0046956521739130435,0.005,0.5,1.1,0.7521739130434782,0.8,0.001,0.032,0.01408695652173913,0.013,0.012,0.049,0.028782608695652176,0.027,29.0,73.0,45.47826086956522,41.0
2018-06-29,0.004,0.007,0.004739130434782609,0.004,0.5,1.3,0.7391304347826086,0.7,0.001,0.031,0.01291304347826087,0.008,0.012,0.047,0.03060869565217391,0.035,15.0,80.0,37.82608695652174,40.0
43281,0.004,0.005,0.004190476190476191,0.004,0.4,1.0,0.7571428571428571,0.8,0.001,0.023,0.0064761904761904765,0.002,0.021,0.048,0.03595238095238095,0.035,17.0,47.0,31.772727272727273,30.5
2018-06-30,0.004,0.006,0.004826086956521739,0.005,0.5,1.5,0.9782608695652174,1.0,0.001,0.015,0.004130434782608695,0.002,0.033,0.057,0.04660869565217392,0.045,35.0,61.0,47.73913043478261,46.0
43282,0.005,0.009,0.006,0.006,0.6,2.1,1.1869565217391305,1.0,0.001,0.007,0.0028695652173913043,0.002,0.04,0.059,0.05060869565217391,0.05,41.0,62.0,50.56521739130435,49.0
2018-07-01,0.004,0.007,0.005565217391304348,0.006,0.5,1.2,0.8173913043478261,0.8,0.001,0.034,0.011130434782608696,0.006,0.016,0.051,0.035130434782608695,0.039,52.0,101.0,71.8695652173913,65.0
43283,0.004,0.007,0.005217391304347826,0.005,0.4,1.4,0.8130434782608695,0.8,0.001,0.037,0.010304347826086958,0.003,0.012,0.079,0.03873913043478261,0.037,22.0,53.0,38.52173913043478,36.0
2018-07-02,0.004,0.007,0.005173913043478261,0.005,0.6,1.2,0.8391304347826087,0.8,0.001,0.023,0.007043478260869565,0.003,0.028,0.055,0.041217391304347824,0.04,32.0,82.0,52.391304347826086,50.0
43284,0.004,0.009,0.006,0.006,0.5,2.2,1.3,1.35,0.001,0.022,0.005818181818181819,0.002,0.03,0.086,0.052181818181818176,0.0505,28.0,65.0,49.86363636363637,51.0
2018-07-03,0.006,0.01,0.006956521739130435,0.007,0.8,2.1,1.3478260869565217,1.3,0.001,0.006,0.0019565217391304345,0.002,0.047,0.08,0.0628695652173913,0.064,41.0,111.0,69.52173913043478,70.0
43285,0.004,0.008,0.006478260869565217,0.006,0.7,1.9,1.126086956521739,1.1,0.001,0.023,0.007478260869565217,0.004,0.034,0.079,0.057173913043478256,0.057,50.0,101.0,73.73913043478261,70.0
2018-07-04,0.003,0.006,0.00408695652173913,0.004,0.3,1.4,0.6217391304347827,0.5,0.001,0.037,0.022391304347826088,0.026,0.008,0.047,0.020695652173913042,0.015,12.0,82.0,51.04347826086956,48.0
43286,0.003,0.006,0.004652173913043478,0.005,0.4,0.9,0.6086956521739131,0.6,0.001,0.024,0.00982608695652174,0.008,0.017,0.048,0.031130434782608695,0.028,11.0,32.0,22.17391304347826,22.0
2018-07-05,0.004,0.008,0.005260869565217391,0.005,0.5,1.2,0.8347826086956521,0.9,0.001,0.012,0.0035217391304347826,0.001,0.034,0.05,0.041478260869565214,0.041,14.0,43.0,30.434782608695652,32.0
43287,0.003,0.006,0.0046956521739130435,0.005,0.4,1.0,0.6347826086956523,0.7,0.001,0.026,0.015,0.018,0.014,0.04,0.024695652173913042,0.022,17.0,84.0,47.91304347826087,43.0
2018-07-06,0.003,0.004,0.0037142857142857142,0.004,0.4,0.5,0.43809523809523815,0.4,0.014,0.028,0.02257142857142857,0.023,0.006,0.021,0.012095238095238095,0.01,6.0,51.0,22.26086956521739,21.0
43288,0.004,0.005,0.00408695652173913,0.004,0.5,0.9,0.5739130434782609,0.5,0.002,0.022,0.01382608695652174,0.016,0.007,0.043,0.021260869565217392,0.017,14.0,62.0,37.34782608695652,38.0
2018-07-07,0.004,0.004,0.004,0.004,0.4,0.6,0.4869565217391304,0.5,0.019,0.031,0.024173913043478264,0.024,0.006,0.02,0.012086956521739132,0.013,17.0,55.0,37.47826086956522,37.0
43289,0.004,0.007,0.005,0.005,0.6,1.1,0.8347826086956521,0.9,0.002,0.02,0.009565217391304347,0.008,0.014,0.047,0.030130434782608694,0.027,15.0,50.0,34.17391304347826,35.0
2018-07-08,0.004,0.007,0.005347826086956522,0.005,0.5,1.8,1.1478260869565218,1.2,0.001,0.019,0.005521739130434783,0.002,0.029,0.06,0.0438695652173913,0.043,19.0,76.0,44.608695652173914,40.0
43290,0.004,0.006,0.004434782608695653,0.004,0.5,1.4,0.8130434782608695,0.7,0.001,0.035,0.016043478260869565,0.021,0.007,0.044,0.024478260869565217,0.019,22.0,50.0,33.26086956521739,35.0
2018-07-09,0.004,0.007,0.00491304347826087,0.005,0.6,1.2,0.8608695652173913,0.9,0.001,0.026,0.009956521739130435,0.01,0.019,0.052,0.03447826086956522,0.031,19.0,60.0,34.65217391304348,31.0
43291,0.004,0.007,0.005173913043478261,0.005,0.5,1.4,0.991304347826087,1.1,0.001,0.022,0.006304347826086956,0.002,0.024,0.057,0.042826086956521736,0.043,23.0,53.0,35.869565217391305,38.0
2018-07-10,0.005,0.01,0.006869565217391305,0.007,0.7,2.1,1.2956521739130435,1.2,0.001,0.016,0.003565217391304348,0.002,0.034,0.078,0.05247826086956522,0.051,16.0,77.0,47.78260869565217,46.0
43292,0.004,0.007,0.005260869565217391,0.005,0.5,1.2,0.8565217391304347,0.9,0.001,0.03,0.014782608695652176,0.015,0.013,0.051,0.029956521739130434,0.03,30.0,118.0,56.17391304347826,50.0
2018-07-11,0.005,0.008,0.00591304347826087,0.006,0.5,1.7,0.991304347826087,1.0,0.001,0.025,0.007304347826086957,0.002,0.02,0.043,0.035869565217391305,0.038,22.0,74.0,46.34782608695652,42.0
43293,0.005,0.007,0.006045454545454546,0.006,0.7,1.4,1.1181818181818182,1.1,0.001,0.024,0.005818181818181819,0.002,0.024,0.067,0.045409090909090906,0.045,21.0,77.0,48.52173913043478,56.0
2018-07-12,0.003,0.007,0.00491304347826087,0.005,0.4,1.3,0.6956521739130435,0.6,0.001,0.034,0.01673913043478261,0.022,0.008,0.055,0.024956521739130433,0.02,14.0,67.0,42.391304347826086,42.0
43294,0.004,0.007,0.005260869565217391,0.005,0.5,1.4,0.8130434782608695,0.7,0.002,0.022,0.00808695652173913,0.004,0.009,0.059,0.035782608695652175,0.035,32.0,81.0,52.608695652173914,55.0
2018-07-13,0.005,0.011,0.006347826086956521,0.006,0.5,1.7,0.9260869565217391,0.9,0.001,0.013,0.0036086956521739133,0.001,0.031,0.059,0.0477391304347826,0.048,33.0,77.0,50.82608695652174,49.0
43295,0.005,0.008,0.006173913043478261,0.006,0.8,1.6,1.1608695652173913,1.2,0.001,0.013,0.003260869565217391,0.001,0.041,0.063,0.051478260869565216,0.051,41.0,104.0,73.73913043478261,73.0
2018-07-14,0.004,0.011,0.007043478260869565,0.007,0.7,2.6,1.3478260869565217,1.2,0.001,0.028,0.0062173913043478265,0.002,0.031,0.069,0.055260869565217384,0.058,64.0,117.0,83.47826086956522,79.0
43296,0.004,0.008,0.005565217391304348,0.006,1.0,2.3,1.452173913043478,1.4,0.001,0.031,0.008,0.003,0.034,0.064,0.04769565217391304,0.048,68.0,140.0,102.6086956521739,113.0
2018-07-15,0.003,0.009,0.005666666666666666,0.005,1.5,2.4,1.7809523809523808,1.7,0.001,0.006,0.0022380952380952382,0.001,0.035,0.076,0.05904761904761905,0.064,112.0,214.0,153.69565217391303,144.0
43297,0.003,0.007,0.005,0.005,0.5,1.8,1.0782608695652174,1.2,0.001,0.037,0.01973913043478261,0.021,0.01,0.059,0.026391304347826085,0.021,51.0,174.0,121.65217391304348,138.0
2018-07-16,0.003,0.005,0.004043478260869565,0.004,0.6,0.9,0.6869565217391304,0.7,0.001,0.026,0.013391304347826087,0.013,0.007,0.041,0.024347826086956518,0.024,14.0,74.0,41.73913043478261,40.0
43298,0.004,0.007,0.004869565217391305,0.005,0.6,1.5,0.8565217391304347,0.8,0.001,0.032,0.01165217391304348,0.004,0.012,0.058,0.03178260869565217,0.033,26.0,64.0,43.56521739130435,45.0
2018-07-17,0.004,0.007,0.005391304347826087,0.005,0.8,1.6,1.1652173913043478,1.2,0.001,0.028,0.0072173913043478265,0.002,0.027,0.068,0.04504347826086957,0.043,18.0,97.0,51.43478260869565,55.0
43299,0.004,0.011,0.00691304347826087,0.006,0.7,2.1,1.382608695652174,1.4,0.001,0.033,0.008956521739130436,0.001,0.023,0.059,0.043260869565217394,0.046,28.0,110.0,76.56521739130434,77.0
2018-07-18,0.003,0.007,0.004521739130434783,0.004,0.6,1.0,0.7478260869565218,0.7,0.011,0.035,0.02673913043478261,0.028,0.006,0.039,0.013,0.011,27.0,103.0,58.30434782608695,54.0
43300,0.004,0.006,0.004652173913043478,0.005,0.7,1.4,0.8826086956521739,0.8,0.001,0.031,0.015130434782608695,0.016,0.01,0.053,0.026217391304347824,0.023,15.0,64.0,38.47826086956522,41.0
2018-07-19,0.004,0.007,0.004857142857142858,0.005,0.6,2.0,1.0809523809523809,1.0,0.001,0.037,0.011904761904761904,0.002,0.011,0.059,0.034428571428571426,0.035,36.0,109.0,64.31818181818181,71.0
43301,0.004,0.008,0.004565217391304348,0.004,0.4,1.6,0.8782608695652173,0.9,0.001,0.038,0.01526086956521739,0.016,0.013,0.06,0.03295652173913043,0.037,30.0,121.0,76.52173913043478,78.0
2018-07-20,0.004,0.006,0.0046956521739130435,0.005,0.5,1.2,0.7956521739130435,0.8,0.001,0.022,0.007695652173913043,0.005,0.027,0.056,0.03908695652173913,0.036,14.0,79.0,47.08695652173913,46.0
43302,0.004,0.007,0.004826086956521739,0.005,0.5,1.2,0.7521739130434782,0.6,0.001,0.036,0.016043478260869565,0.019,0.01,0.052,0.02847826086956522,0.022,20.0,99.0,56.47826086956522,52.0
2018-07-21,0.004,0.005,0.004260869565217392,0.004,0.5,0.8,0.6086956521739131,0.6,0.003,0.031,0.021608695652173913,0.023,0.008,0.043,0.01873913043478261,0.016,33.0,83.0,53.95652173913044,52.0
43303,0.004,0.006,0.0046956521739130435,0.005,0.4,1.4,0.7434782608695653,0.7,0.001,0.037,0.017260869565217392,0.019,0.009,0.038,0.024826086956521737,0.027,9.0,73.0,38.78260869565217,38.0
2018-07-22,0.003,0.006,0.004173913043478261,0.004,0.5,1.0,0.6217391304347827,0.6,0.012,0.038,0.02543478260869565,0.023,0.007,0.03,0.01652173913043478,0.018,15.0,152.0,89.95652173913044,106.0
2018-07-23,0.004,0.007,0.005,0.005,0.6,1.3,0.861904761904762,0.9,0.001,0.016,0.0057619047619047615,0.005,0.028,0.056,0.04185714285714286,0.044,41.0,102.0,73.3913043478261,76.0
43305,0.004,0.007,0.005608695652173913,0.006,0.6,1.2,0.9173913043478261,0.9,0.001,0.019,0.005739130434782609,0.002,0.039,0.065,0.05369565217391305,0.053,24.0,83.0,59.130434782608695,55.0
2018-07-24,0.004,0.005,0.004260869565217392,0.004,0.5,0.9,0.6130434782608696,0.6,0.005,0.027,0.017130434782608697,0.018,0.013,0.038,0.02365217391304348,0.022,39.0,107.0,80.8695652173913,85.0
43306,0.003,0.006,0.004272727272727273,0.004,0.5,1.0,0.7000000000000001,0.7,0.002,0.034,0.01531818181818182,0.0155,0.01,0.052,0.028,0.0265,19.0,70.0,43.45454545454545,42.0
2018-07-25,0.004,0.009,0.005130434782608696,0.005,0.6,1.7,1.0347826086956522,1.1,0.001,0.04,0.009782608695652175,0.002,0.013,0.055,0.03865217391304348,0.04,27.0,92.0,61.869565217391305,62.0
43307,0.003,0.004,0.0030434782608695656,0.003,0.6,1.1,0.7999999999999999,0.8,0.001,0.034,0.016869565217391306,0.018,0.011,0.052,0.02817391304347826,0.026,11.0,82.0,35.82608695652174,30.0
2018-07-26,0.003,0.004,0.003695652173913044,0.004,0.4,0.9,0.6434782608695653,0.7,0.003,0.037,0.024652173913043477,0.03,0.007,0.035,0.015652173913043476,0.011,31.0,137.0,77.04347826086956,86.0
43308,0.004,0.008,0.005304347826086957,0.005,0.5,1.3,0.8782608695652173,0.9,0.001,0.042,0.014565217391304348,0.005,0.012,0.047,0.029,0.03,34.0,169.0,93.30434782608695,93.0
2018-07-27,0.004,0.009,0.006130434782608696,0.006,0.5,2.0,1.0608695652173912,0.8,0.001,0.048,0.018217391304347824,0.014,0.01,0.047,0.03265217391304348,0.041,69.0,117.0,97.04347826086956,99.0
43309,0.003,0.004,0.0030869565217391307,0.003,0.5,0.9,0.6347826086956522,0.6,0.017,0.037,0.028956521739130436,0.029,0.009,0.021,0.013260869565217392,0.013,20.0,138.0,65.8695652173913,41.0
2018-07-28,0.003,0.005,0.0039545454545454545,0.004,0.5,0.8,0.6636363636363636,0.6499999999999999,0.002,0.03,0.014227272727272727,0.0115,0.007,0.047,0.02890909090909091,0.033,21.0,55.0,39.26086956521739,37.0
43310,0.003,0.004,0.003956521739130435,0.004,0.4,0.7,0.508695652173913,0.5,0.004,0.033,0.024869565217391303,0.025,0.006,0.036,0.01534782608695652,0.014,24.0,56.0,39.391304347826086,39.0
2018-07-29,0.004,0.007,0.004869565217391305,0.005,0.6,1.1,0.7043478260869565,0.6,0.002,0.023,0.014260869565217393,0.015,0.016,0.037,0.027217391304347825,0.028,32.0,72.0,47.47826086956522,46.0
43311,0.004,0.005,0.004523809523809524,0.005,0.5,1.0,0.6523809523809524,0.6,0.002,0.037,0.02123809523809524,0.024,0.01,0.054,0.024095238095238097,0.018,22.0,70.0,42.19047619047619,42.0
2018-07-30,0.004,0.007,0.005608695652173913,0.006,0.7,1.0,0.8391304347826087,0.9,0.002,0.04,0.019217391304347825,0.022,0.018,0.043,0.03108695652173913,0.031,26.0,95.0,57.34782608695652,56.0
43312,0.004,0.006,0.004714285714285714,0.005,0.5,1.0,0.6476190476190476,0.6,0.002,0.038,0.02019047619047619,0.021,0.011,0.056,0.027619047619047616,0.026,23.0,54.0,42.95652173913044,45.0
2018-07-31,0.003,0.008,0.005304347826086957,0.005,0.5,1.3,0.8565217391304347,0.8,0.002,0.032,0.009304347826086957,0.005,0.025,0.068,0.04560869565217391,0.042,32.0,81.0,57.391304347826086,57.0
43313,0.003,0.009,0.004478260869565217,0.004,0.4,1.3,0.6782608695652174,0.6,0.002,0.032,0.01643478260869565,0.018,0.015,0.068,0.036869565217391306,0.034,20.0,71.0,39.91304347826087,37.0
2018-08-01,0.003,0.005,0.004157894736842105,0.004,0.7,0.9,0.8210526315789474,0.8,0.019,0.039,0.031052631578947366,0.032,0.01,0.023,0.017368421052631578,0.018,32.0,80.0,59.21052631578947,59.0
43314,0.004,0.007,0.0046956521739130435,0.004,0.5,0.9,0.7086956521739131,0.7,0.005,0.036,0.022217391304347828,0.02,0.013,0.044,0.024043478260869566,0.021,17.0,52.0,37.65217391304348,37.0
2018-08-02,0.003,0.006,0.004478260869565218,0.004,0.7,1.2,0.8608695652173913,0.8,0.001,0.018,0.005347826086956522,0.002,0.036,0.061,0.04926086956521739,0.048,20.0,65.0,39.69565217391305,39.0
43315,0.003,0.008,0.003761904761904762,0.003,0.4,1.4,0.7809523809523808,0.8,0.001,0.026,0.0074761904761904766,0.004,0.018,0.063,0.04285714285714286,0.042,21.0,54.0,37.095238095238095,35.0
2018-08-03,0.003,0.004,0.0036086956521739133,0.004,0.4,1.1,0.6956521739130435,0.7,0.002,0.04,0.02291304347826087,0.023,0.003,0.044,0.024086956521739134,0.024,15.0,97.0,55.91304347826087,63.0
43316,0.003,0.006,0.003857142857142857,0.004,0.6,1.3,1.0571428571428572,1.1,0.002,0.028,0.0075,0.003,0.033,0.056,0.04475,0.048,56.0,108.0,76.64285714285714,72.0
2018-08-04,0.004,0.006,0.004578947368421053,0.004,0.5,1.7,1.0157894736842106,0.9,0.002,0.035,0.012052631578947369,0.004,0.03,0.064,0.04694736842105263,0.046,51.0,119.0,76.89473684210526,70.0
43317,0.003,0.005,0.003913043478260869,0.004,0.3,1.6,0.8695652173913043,0.8,0.002,0.044,0.014043478260869565,0.004,0.008,0.054,0.03756521739130435,0.044,39.0,74.0,56.52173913043478,58.0
2018-08-05,0.004,0.01,0.005043478260869565,0.005,0.4,1.4,0.8478260869565217,0.8,0.002,0.058,0.023043478260869565,0.015,0.012,0.049,0.03252173913043478,0.038,25.0,100.0,53.30434782608695,49.0
43318,0.003,0.006,0.003739130434782609,0.004,0.5,1.0,0.773913043478261,0.8,0.003,0.052,0.019608695652173914,0.015,0.017,0.052,0.034434782608695653,0.034,55.0,101.0,75.08695652173913,73.0
2018-08-06,0.003,0.006,0.00432,0.004,0.4,1.0,0.644,0.5,0.002,0.039,0.01592,0.018,0.015,0.053,0.03568,0.038,34.0,77.0,54.44,54.0
43319,0.004,0.011,0.00655,0.006,0.4,1.4,0.82,0.8,0.002,0.042,0.0188,0.011,0.022,0.066,0.04335,0.046,48.0,93.0,68.7,72.0
2018-08-07,0.004,0.007,0.005260869565217391,0.005,0.6,1.2,0.8521739130434783,0.8,0.002,0.055,0.019608695652173914,0.008,0.024,0.064,0.04591304347826087,0.049,48.0,136.0,85.95652173913044,78.0
43320,0.004,0.007,0.005521739130434783,0.006,0.8,1.3,1.0,1.0,0.002,0.068,0.027869565217391305,0.022,0.018,0.062,0.042043478260869564,0.048,76.0,146.0,107.26086956521739,100.0
2018-08-08,0.003,0.007,0.005,0.005,0.7,1.8,1.2130434782608694,1.3,0.002,0.058,0.018782608695652174,0.007,0.024,0.086,0.05165217391304348,0.05,93.0,165.0,124.52173913043478,122.0
43321,0.003,0.006,0.0046956521739130435,0.005,0.5,2.0,1.056521739130435,1.0,0.002,0.056,0.028304347826086956,0.03,0.016,0.061,0.03860869565217391,0.045,44.0,165.0,101.82608695652173,102.0
2018-08-09,0.004,0.006,0.004826086956521739,0.005,0.8,1.4,1.1,1.1,0.003,0.062,0.02747826086956522,0.028,0.028,0.065,0.04526086956521739,0.046,126.0,208.0,167.7391304347826,171.0
43322,0.003,0.006,0.004761904761904762,0.005,0.8,1.1,0.9619047619047618,1.0,0.01,0.061,0.03638095238095238,0.039,0.015,0.056,0.03285714285714286,0.032,125.0,228.0,190.7391304347826,194.0
2018-08-10,0.003,0.006,0.004590909090909091,0.005,0.6,1.2,0.8954545454545454,0.9,0.002,0.052,0.026318181818181817,0.029500000000000002,0.023,0.079,0.047181818181818186,0.0475,98.0,185.0,133.54545454545453,129.0
43323,0.003,0.004,0.003260869565217391,0.003,0.5,1.6,0.8217391304347825,0.7,0.002,0.053,0.02339130434782609,0.017,0.014,0.06,0.035695652173913045,0.037,41.0,118.0,68.43478260869566,61.0
2018-08-11,0.003,0.006,0.003826086956521739,0.004,0.4,0.9,0.6347826086956522,0.6,0.002,0.066,0.01956521739130435,0.012,0.014,0.055,0.03690909090909091,0.0405,27.0,86.0,47.82608695652174,46.0
43324,0.003,0.009,0.004956521739130435,0.005,0.4,1.0,0.7086956521739131,0.7,0.002,0.048,0.014130434782608696,0.005,0.015,0.063,0.044782608695652176,0.049,15.0,75.0,36.65217391304348,32.0
2018-08-12,0.003,0.008,0.0046956521739130435,0.004,0.5,1.4,0.8086956521739131,0.7,0.002,0.048,0.02108695652173913,0.02,0.015,0.064,0.03852173913043478,0.038,29.0,76.0,46.43478260869565,43.0
43325,0.003,0.008,0.004173913043478261,0.004,0.5,1.0,0.7565217391304347,0.8,0.002,0.048,0.019,0.014,0.021,0.057,0.03747826086956522,0.037,33.0,119.0,64.17391304347827,60.0
2018-08-13,0.002,0.004,0.003217391304347826,0.003,0.4,0.9,0.6652173913043479,0.8,0.014,0.055,0.029869565217391307,0.034,0.011,0.051,0.024565217391304347,0.025,46.0,113.0,75.73913043478261,73.0
43326,0.003,0.004,0.003130434782608696,0.003,0.4,0.5,0.4608695652173913,0.5,0.023,0.042,0.035869565217391305,0.037,0.005,0.025,0.010695652173913044,0.01,19.0,78.0,45.65217391304348,36.0
2018-08-14,0.003,0.005,0.004285714285714286,0.005,0.5,0.9,0.6542857142857142,0.7,0.003,0.046,0.02482857142857143,0.026,0.011,0.053,0.032057142857142853,0.037,11.0,84.0,40.371428571428574,36.0
43327,0.002,0.005,0.0027,0.002,0.4,0.7,0.51,0.5,0.003,0.048,0.026500000000000003,0.03,0.011,0.054,0.031,0.0305,10.0,94.0,29.4,20.5
2018-08-15,0.002,0.005,0.002956521739130435,0.003,0.4,0.7,0.5434782608695652,0.6,0.002,0.046,0.023956521739130435,0.019,0.009,0.043,0.02282608695652174,0.025,20.0,52.0,36.26086956521739,35.0
43328,0.002,0.004,0.003,0.003,0.4,0.7,0.5173913043478261,0.5,0.004,0.049,0.02643478260869565,0.027,0.008,0.034,0.01917391304347826,0.02,22.0,49.0,33.04347826086956,34.0
2018-08-16,0.003,0.011,0.005,0.004,0.5,0.9,0.6565217391304348,0.7,0.002,0.031,0.013608695652173913,0.007,0.025,0.061,0.03895652173913044,0.034,19.0,51.0,35.130434782608695,37.0
43329,0.004,0.013,0.0061739130434782605,0.006,0.6,1.1,0.8086956521739131,0.8,0.002,0.062,0.020608695652173912,0.012,0.022,0.061,0.042565217391304346,0.041,27.0,98.0,55.47826086956522,52.0
2018-08-17,0.002,0.005,0.003565217391304348,0.003,0.6,1.6,0.9304347826086956,0.9,0.002,0.044,0.012869565217391304,0.007,0.022,0.071,0.04856521739130435,0.051,37.0,110.0,75.04347826086956,77.0
43330,0.002,0.003,0.002105263157894737,0.002,0.4,0.7,0.5105263157894736,0.5,0.017,0.057,0.03626315789473684,0.036,0.006,0.034,0.01747368421052632,0.015,4.0,45.0,28.347826086956523,30.0
2018-08-18,0.002,0.003,0.0028695652173913043,0.003,0.3,0.4,0.391304347826087,0.4,0.021,0.047,0.03426086956521739,0.033,0.008,0.026,0.013652173913043478,0.012,10.0,75.0,37.17391304347826,37.0
43331,0.002,0.005,0.003130434782608696,0.003,0.3,0.7,0.4739130434782609,0.5,0.004,0.044,0.030391304347826085,0.036,0.007,0.044,0.017304347826086957,0.013,3.0,51.0,23.782608695652176,20.0
2018-08-19,0.002,0.004,0.003130434782608696,0.003,0.3,0.7,0.4782608695652174,0.4,0.006,0.051,0.03230434782608695,0.036,0.004,0.033,0.015130434782608695,0.013,9.0,68.0,26.91304347826087,23.0
43332,0.003,0.008,0.004545454545454546,0.004,0.4,1.0,0.6045454545454546,0.55,0.003,0.066,0.031818181818181815,0.0285,0.01,0.051,0.027772727272727272,0.025,19.0,78.0,45.45454545454545,44.0
2018-08-20,0.003,0.006,0.004043478260869565,0.004,0.4,0.9,0.5478260869565217,0.5,0.002,0.054,0.029956521739130437,0.034,0.011,0.06,0.03060869565217391,0.027,29.0,64.0,50.869565217391305,54.0
43333,0.003,0.01,0.005347826086956522,0.005,0.5,0.9,0.6782608695652174,0.6,0.022,0.078,0.05247826086956522,0.051,0.011,0.043,0.021739130434782608,0.017,57.0,114.0,86.0,84.0
2018-08-21,0.003,0.004,0.0035454545454545456,0.004,0.4,0.7,0.5863636363636364,0.6,0.018,0.051,0.03509090909090909,0.035,0.015,0.039,0.025272727272727277,0.025500000000000002,37.0,132.0,77.65217391304348,72.0
43334,0.003,0.004,0.003217391304347826,0.003,0.4,0.5,0.45217391304347826,0.5,0.016,0.048,0.03647826086956522,0.038,0.006,0.046,0.021869565217391303,0.021,19.0,67.0,39.608695652173914,38.0
2018-08-22,0.002,0.003,0.0023043478260869566,0.002,0.4,0.5,0.4739130434782609,0.5,0.031,0.047,0.04104347826086956,0.042,0.006,0.02,0.01156521739130435,0.01,16.0,50.0,29.304347826086957,29.0
43335,0.002,0.003,0.0025,0.0025,0.4,0.7,0.5,0.5,0.034,0.047,0.039818181818181815,0.039,0.004,0.012,0.0076363636363636364,0.007,6.0,79.0,42.54545454545455,36.5
2018-08-23,0.002,0.004,0.002956521739130435,0.003,0.4,0.7,0.4739130434782609,0.4,0.002,0.047,0.03326086956521739,0.038,0.005,0.049,0.015434782608695652,0.013,7.0,49.0,25.608695652173914,23.0
43336,0.002,0.004,0.003130434782608696,0.003,0.4,0.8,0.5304347826086956,0.5,0.002,0.053,0.030739130434782606,0.04,0.007,0.057,0.02273913043478261,0.018,7.0,62.0,32.43478260869565,30.0
2018-08-24,0.002,0.004,0.003142857142857143,0.003,0.4,0.7,0.5333333333333333,0.5,0.003,0.057,0.030095238095238095,0.03,0.009,0.047,0.02547619047619048,0.026,21.0,67.0,39.65217391304348,37.0
43337,0.003,0.008,0.004434782608695653,0.004,0.3,0.7,0.4869565217391304,0.5,0.002,0.062,0.03543478260869565,0.034,0.008,0.053,0.024173913043478264,0.023,21.0,51.0,37.26086956521739,37.0
2018-08-25,0.003,0.005,0.0036521739130434784,0.004,0.3,0.6,0.4434782608695652,0.4,0.014,0.055,0.04,0.042,0.01,0.041,0.020999999999999998,0.017,26.0,203.0,78.6086956521739,67.0
2018-08-26,0.003,0.004,0.0031739130434782605,0.003,0.4,0.7,0.5869565217391305,0.6,0.002,0.038,0.01191304347826087,0.009,0.016,0.067,0.042913043478260866,0.042,53.0,87.0,65.47826086956522,66.0
43339,0.002,0.003,0.002826086956521739,0.003,0.4,0.9,0.5,0.5,0.004,0.05,0.03152173913043478,0.032,0.011,0.037,0.02052173913043478,0.02,15.0,51.0,38.0,39.0
2018-08-27,0.003,0.004,0.0031739130434782605,0.003,0.4,0.6,0.44782608695652176,0.4,0.002,0.051,0.03143478260869565,0.035,0.007,0.047,0.022347826086956523,0.02,30.0,55.0,40.391304347826086,39.0
