timestamp,wind direction_min,wind direction_max,wind direction_mean,wind direction_median
2016-03-27,299,336,313.29761904761904,312.0
2016-03-28,263,325,309.7890625,311.0
2016-03-29,53,360,246.1060606060606,312.0
2016-03-30,0,360,260.29545454545456,292.0
2016-03-31,293,360,321.18939393939394,319.0
2016-04-01,3,360,249.3560606060606,311.0
2016-04-02,143,354,291.59090909090907,307.5
2016-04-03,304,326,312.8484848484849,312.0
2016-04-04,45,356,261.40909090909093,309.0
2016-04-05,127,360,187.20454545454547,176.0
2016-04-06,11,290,223.24242424242425,262.0
2016-04-07,3,360,233.36363636363637,338.0
2016-04-08,262,354,316.8863636363636,323.0
2016-04-09,72,360,209.95454545454547,225.0
2016-04-10,20,331,277.7878787878788,299.0
2016-04-11,293,323,312.93939393939394,313.0
2016-04-12,119,360,238.70454545454547,255.5
2016-04-13,45,360,218.1590909090909,241.0
2016-04-14,21,127,75.35606060606061,70.0
2016-04-15,2,360,144.09848484848484,67.0
2016-04-16,0,360,67.61363636363636,52.0
2016-04-17,90,270,204.61363636363637,225.0
2016-04-18,172,309,282.40909090909093,297.0
2016-04-19,296,315,303.6666666666667,303.0
2016-04-20,290,315,303.4166666666667,304.0
2016-04-21,0,315,293.75757575757575,300.0
2016-04-22,0,292,178.84848484848484,171.5
2016-04-23,0,331,131.63636363636363,126.0
2016-04-24,0,177,100.73484848484848,101.0
2016-04-25,79,162,114.57575757575758,115.0
2016-04-26,127,311,246.86363636363637,273.5
2016-04-27,23,323,300.04545454545456,307.0
2016-04-28,0,360,102.3030303030303,85.5
2016-04-29,0,349,236.57575757575756,295.0
2016-04-30,6,354,221.54545454545453,302.0
2016-05-01,254,307,286.74242424242425,291.0
2016-05-02,297,336,311.7878787878788,310.0
2016-05-03,157,336,282.6212121212121,307.0
2016-05-04,18,349,247.3409090909091,255.0
2016-05-05,212,327,299.4848484848485,300.0
2016-05-06,0,360,241.0530303030303,291.0
2016-05-07,0,319,275.20454545454544,291.0
2016-05-08,0,360,201.03030303030303,200.5
2016-05-09,62,360,241.21212121212122,246.0
2016-05-10,297,336,310.9848484848485,313.0
2016-05-11,0,360,203.4090909090909,241.0
2016-05-12,0,360,146.09848484848484,133.0
2016-05-13,304,345,324.17424242424244,323.0
2016-05-14,290,337,315.1136363636364,314.0
2016-05-15,0,337,261.67424242424244,275.0
2016-05-16,0,307,239.7348484848485,242.0
2016-05-17,0,313,280.1969696969697,294.0
2016-05-18,0,295,269.8787878787879,276.0
2016-05-19,0,360,232.49242424242425,283.5
2016-05-20,0,319,122.27272727272727,86.0
2016-05-21,0,357,186.31060606060606,143.0
2016-05-22,0,360,242.27272727272728,259.0
2016-05-23,0,317,184.91666666666666,184.5
2016-05-24,303,327,313.40909090909093,314.0
2016-05-25,270,331,302.5681818181818,307.0
2016-05-26,127,294,213.87121212121212,239.0
2016-05-27,0,320,242.6969696969697,265.0
2016-05-28,0,248,183.78030303030303,188.5
2016-05-29,90,212,163.43939393939394,166.0
2016-05-30,151,261,206.12121212121212,207.0
2016-05-31,103,339,199.0151515151515,180.0
2016-06-01,101,320,214.99242424242425,203.5
2016-06-02,0,360,300.15909090909093,323.0
2016-06-03,37,346,185.5,158.0
2016-06-04,82,346,179.1969696969697,169.0
2016-06-05,11,360,281.219696969697,323.0
2016-06-06,0,284,175.53030303030303,189.0
2016-06-07,0,360,203.7651515151515,226.0
2016-06-08,0,360,190.87121212121212,252.0
2016-06-09,42,360,157.1969696969697,148.5
2016-06-10,217,333,277.6969696969697,281.0
2016-06-11,3,356,191.3030303030303,217.0
2016-06-12,3,345,301.2651515151515,308.0
2016-06-13,86,307,191.58333333333334,203.5
2016-06-14,151,331,264.6363636363636,272.0
2016-06-15,45,329,191.63636363636363,187.0
2016-06-16,270,317,302.0681818181818,303.0
2016-06-17,191,345,302.6818181818182,315.0
2016-06-18,0,285,199.46212121212122,241.0
2016-06-19,66,272,182.25757575757575,203.0
2016-06-20,90,329,287.1666666666667,312.0
2016-06-21,8,353,299.99242424242425,325.0
2016-06-22,7,360,210.65151515151516,265.0
2016-06-23,37,337,217.70454545454547,255.0
2016-06-24,66,337,174.22727272727272,157.5
2016-06-25,114,358,269.74242424242425,294.0
2016-06-26,79,270,203.00757575757575,217.0
2016-06-27,22,354,142.59848484848484,96.0
2016-06-28,45,352,157.52272727272728,141.5
2016-06-29,15,360,304.2651515151515,321.0
2016-06-30,130,316,274.6439393939394,292.0
2016-07-01,156,270,221.47727272727272,227.5
2016-07-02,244,294,272.54545454545456,273.5
2016-07-03,186,293,246.33333333333334,257.5
2016-07-04,236,294,268.04545454545456,270.0
2016-07-05,114,300,226.1818181818182,240.5
2016-07-06,160,307,213.7651515151515,206.0
2016-07-07,127,323,269.40909090909093,290.0
2016-07-08,72,225,131.08333333333334,115.5
2016-07-09,6,356,206.2348484848485,217.0
2016-07-10,58,355,127.53787878787878,126.0
2016-07-11,219,360,319.1515151515151,328.0
2016-07-12,0,360,230.95454545454547,297.0
2016-07-13,98,320,215.74242424242425,225.0
2016-07-14,0,338,230.81060606060606,247.5
2016-07-15,24,360,196.40151515151516,237.0
2016-07-16,28,356,146.53787878787878,110.5
2016-07-17,120,320,239.53030303030303,244.5
2016-07-18,94,301,241.03030303030303,260.0
2016-07-19,149,300,265.65909090909093,274.0
2016-07-20,31,260,146.9090909090909,143.0
2016-07-21,96,224,169.11363636363637,169.0
2016-07-22,183,253,227.49242424242425,227.5
2016-07-23,28,353,197.3939393939394,256.0
2016-07-24,29,358,208.25757575757575,216.5
2016-07-25,135,311,220.6439393939394,212.0
2016-07-26,156,284,229.6969696969697,237.5
2016-07-27,135,303,219.4848484848485,221.0
2016-07-28,0,281,223.5530303030303,243.0
2016-07-29,0,337,168.52272727272728,213.0
2016-07-30,84,249,164.3030303030303,158.0
2016-07-31,0,338,212.00757575757575,246.0
2016-08-01,49,360,146.50757575757575,140.0
2016-08-02,148,263,225.29545454545453,233.0
2016-08-03,150,234,191.29545454545453,193.0
2016-08-04,107,235,190.6590909090909,198.0
2016-08-05,27,233,171.6060606060606,177.0
2016-08-06,174,267,222.65151515151516,219.0
2016-08-07,53,323,188.84848484848484,233.0
2016-08-08,50,101,74.46212121212122,75.0
2016-08-09,90,276,148.57575757575756,130.5
2016-08-10,0,360,133.54545454545453,77.0
2016-08-11,37,278,164.59848484848484,206.0
2016-08-12,114,322,216.97727272727272,237.0
2016-08-13,17,315,175.28787878787878,176.0
2016-08-14,0,307,214.8409090909091,238.0
2016-08-15,0,349,220.4469696969697,236.5
2016-08-16,0,349,213.7651515151515,244.5
2016-08-17,0,290,189.84848484848484,226.5
2016-08-18,0,360,168.18939393939394,180.0
2016-08-19,69,134,110.96969696969697,113.0
2016-08-20,108,243,184.25,205.5
2016-08-21,156,270,223.53787878787878,227.0
2016-08-22,58,250,174.9469696969697,184.0
2016-08-23,0,336,178.78787878787878,195.0
2016-08-24,11,360,213.93939393939394,227.0
2016-08-25,0,349,198.4848484848485,225.0
2016-08-26,0,288,203.24242424242425,221.0
2016-08-27,0,360,175.83333333333334,248.0
2016-08-28,0,337,219.3409090909091,264.0
2016-08-29,0,360,226.67424242424244,256.0
2016-08-30,0,352,187.56060606060606,199.0
2016-08-31,0,302,150.9318181818182,141.0
2016-09-01,24,233,105.54545454545455,104.0
2016-09-02,45,246,117.76515151515152,119.0
2016-09-03,27,138,94.08333333333333,94.5
2016-09-04,0,315,220.03787878787878,233.0
2016-09-05,0,360,208.0530303030303,262.0
2016-09-06,0,307,203.17424242424244,233.0
2016-09-07,0,360,249.92424242424244,259.0
2016-09-08,0,281,236.6818181818182,254.0
2016-09-09,70,278,194.08333333333334,209.0
2016-09-10,7,360,219.53030303030303,258.0
2016-09-11,0,340,217.42424242424244,233.0
2016-09-12,0,302,179.18939393939394,217.0
2016-09-13,0,333,157.2348484848485,188.5
2016-09-14,0,273,199.4351145038168,210.0
2016-09-15,143,252,209.61363636363637,212.0
2016-09-16,169,270,244.1153846153846,250.5
2016-09-17,140,293,197.61904761904762,186.0
2016-09-18,138,260,216.3095238095238,222.5
2016-09-19,169,247,218.5625,220.0
2016-09-20,0,325,195.87121212121212,206.0
2016-09-21,45,336,183.0681818181818,199.0
2016-09-22,41,360,233.96969696969697,253.5
2016-09-23,33,230,160.7651515151515,162.0
2016-09-24,169,237,204.78787878787878,204.0
2016-09-25,186,278,210.58333333333334,208.5
2016-09-26,180,228,207.34848484848484,207.0
2016-09-27,183,226,205.92424242424244,208.0
2016-09-28,101,259,203.79545454545453,211.0
2016-09-29,18,323,171.02272727272728,180.0
2016-09-30,72,357,209.58333333333334,217.0
2016-10-01,118,221,166.46969696969697,165.0
2016-10-02,174,226,201.46212121212122,203.5
2016-10-03,79,250,200.46969696969697,208.5
2016-10-04,72,233,170.50757575757575,174.0
2016-10-05,73,246,201.1439393939394,200.0
2016-10-06,186,233,209.0,207.5
2016-10-07,160,236,209.8181818181818,213.0
2016-10-08,189,236,211.03787878787878,210.0
2016-10-09,183,240,210.31060606060606,205.5
2016-10-10,217,266,246.31060606060606,247.0
2016-10-11,204,255,237.90151515151516,240.0
2016-10-12,0,281,214.08333333333334,223.0
2016-10-13,9,360,203.71212121212122,233.0
2016-10-14,101,360,194.78787878787878,206.0
2016-10-15,119,281,226.3409090909091,243.0
2016-10-16,116,210,169.93939393939394,171.0
2016-10-17,76,244,187.31060606060606,193.0
2016-10-18,0,315,192.72727272727272,221.0
2016-10-19,85,276,167.45454545454547,164.5
2016-10-20,158,251,215.77272727272728,219.0
2016-10-21,90,262,201.0530303030303,211.0
2016-10-22,62,248,195.7348484848485,199.0
2016-10-23,90,265,180.31060606060606,186.0
2016-10-24,108,254,188.4848484848485,184.0
2016-10-25,159,238,199.99242424242425,198.0
2016-10-26,135,304,227.3030303030303,234.0
2016-10-27,67,297,218.57575757575756,251.0
2016-10-28,95,326,228.46969696969697,242.5
2016-10-29,104,286,214.65151515151516,235.0
2016-10-30,60,333,217.06060606060606,244.0
2016-10-31,104,349,229.4469696969697,255.0
2016-11-01,12,308,203.4469696969697,216.0
2016-11-02,148,264,211.4318181818182,221.5
2016-11-03,42,257,207.27272727272728,219.5
2016-11-04,90,323,240.50757575757575,246.0
2016-11-05,41,360,275.99242424242425,296.0
2016-11-06,0,353,77.18181818181819,76.0
2016-11-07,51,158,105.21969696969697,109.0
2016-11-08,39,357,235.02272727272728,241.0
2016-11-09,21,329,191.8030303030303,187.0
2016-11-10,0,360,259.5681818181818,308.0
2016-11-11,34,256,133.68939393939394,117.0
2016-11-12,0,295,196.6969696969697,222.5
2016-11-13,11,315,196.27272727272728,216.5
2016-11-14,111,249,171.5151515151515,163.0
2016-11-15,152,342,237.75757575757575,243.0
2016-11-16,15,354,253.97727272727272,259.0
2016-11-17,2,360,137.28030303030303,59.0
2016-11-18,4,360,305.9848484848485,342.0
2016-11-19,11,351,299.780303030303,328.0
2016-11-20,3,360,258.84090909090907,340.0
2016-11-21,4,76,50.11363636363637,48.0
2016-11-22,14,157,73.95454545454545,77.0
2016-11-23,35,195,111.33333333333333,107.0
2016-11-24,0,360,190.09848484848484,250.0
2016-11-25,0,360,212.7651515151515,293.5
2016-11-26,34,360,184.27272727272728,142.5
2016-11-27,48,360,136.88636363636363,117.0
2016-11-28,0,354,109.73484848484848,95.5
2016-11-29,27,349,129.0530303030303,107.0
2016-11-30,0,347,187.02272727272728,195.0
2016-12-01,0,360,197.63636363636363,198.0
2016-12-02,3,360,318.8484848484849,342.0
2016-12-03,7,352,175.67424242424244,103.0
2016-12-04,13,354,232.17424242424244,299.0
2016-12-05,3,357,111.25757575757575,77.0
2016-12-06,0,360,178.3181818181818,150.0
2016-12-07,0,360,200.71212121212122,256.0
2016-12-08,3,340,77.3030303030303,63.5
2016-12-09,49,95,74.06818181818181,77.0
2016-12-10,61,342,137.5530303030303,128.5
2016-12-11,0,327,208.53030303030303,213.0
2016-12-12,4,349,278.27272727272725,336.0
2016-12-13,0,343,252.79545454545453,312.0
2016-12-14,0,349,168.99242424242425,97.0
2016-12-15,27,99,64.72727272727273,64.0
2016-12-16,14,95,55.90151515151515,56.0
2016-12-17,22,67,55.234848484848484,58.0
2016-12-18,0,355,177.3409090909091,184.0
2016-12-19,257,351,319.3712121212121,326.0
2016-12-20,27,360,280.969696969697,315.0
2016-12-21,0,96,41.946969696969695,34.0
2016-12-22,0,103,65.45454545454545,63.0
2016-12-23,49,93,68.73484848484848,70.0
2016-12-24,11,352,53.666666666666664,43.0
2016-12-25,3,359,71.8030303030303,36.5
2016-12-26,0,360,152.65151515151516,103.5
2016-12-27,104,352,203.75757575757575,198.0
2016-12-28,170,311,274.9318181818182,284.0
2016-12-29,0,324,250.71212121212122,280.0
2016-12-30,0,357,128.3409090909091,90.0
2016-12-31,90,339,224.3560606060606,231.0
2015-01-01,3,360,137.62121212121212,50.0
2015-01-02,0,360,223.45454545454547,270.0
2015-01-03,0,360,129.0151515151515,92.0
2015-01-04,8,139,74.0,72.0
2015-01-05,27,108,58.34090909090909,56.0
2015-01-06,5,324,66.78787878787878,48.0
2015-01-07,17,71,48.86363636363637,51.0
2015-01-08,10,84,57.79545454545455,59.0
2015-01-09,8,360,102.17424242424242,63.0
2015-01-10,45,339,298.45454545454544,313.0
2015-01-11,311,342,322.780303030303,323.0
2015-01-12,25,346,287.5378787878788,302.0
2015-01-13,0,300,178.70454545454547,157.0
2015-01-14,63,355,151.61363636363637,121.0
2015-01-15,90,322,234.91666666666666,258.5
2015-01-16,0,360,191.0530303030303,275.0
2015-01-17,0,342,162.1969696969697,90.0
2015-01-18,0,344,144.0151515151515,108.0
2015-01-19,74,360,217.61363636363637,235.0
2015-01-20,0,315,241.45454545454547,276.0
2015-01-21,0,360,172.6969696969697,90.0
2015-01-22,0,360,153.8181818181818,141.0
2015-01-23,0,273,184.96969696969697,192.5
2015-01-24,135,319,277.7348484848485,300.0
2015-01-25,28,330,125.40151515151516,78.0
2015-01-26,77,349,188.1060606060606,155.0
2015-01-27,300,323,311.3636363636364,311.0
2015-01-28,294,333,311.34090909090907,311.0
2015-01-29,0,336,301.7651515151515,312.0
2015-01-30,0,287,128.37121212121212,98.0
2015-01-31,0,270,114.99242424242425,112.0
2015-02-01,0,315,171.40151515151516,136.5
2015-02-02,99,279,165.3181818181818,148.0
2015-02-03,272,299,290.5833333333333,291.0
2015-02-04,281,300,292.6439393939394,292.0
2015-02-05,290,307,296.40909090909093,297.0
2015-02-06,0,315,286.0984848484849,297.0
2015-02-07,0,315,247.8030303030303,288.5
2015-02-08,0,308,180.2651515151515,160.5
2015-02-09,0,291,135.71969696969697,112.0
2015-02-10,75,251,136.96969696969697,112.0
2015-02-11,263,326,284.59090909090907,287.0
2015-02-12,18,355,257.1666666666667,268.5
2015-02-13,0,360,257.1439393939394,299.0
2015-02-14,270,337,305.74242424242425,307.0
2015-02-15,0,315,213.31060606060606,289.0
2015-02-16,0,319,220.04545454545453,258.0
2015-02-17,0,333,199.54545454545453,265.5
2015-02-18,0,277,179.0,197.0
2015-02-19,97,292,163.40151515151516,132.0
2015-02-20,96,292,181.9848484848485,135.0
2015-02-21,132,310,258.3863636363636,286.0
2015-02-22,108,326,228.1060606060606,227.5
2015-02-23,0,327,165.96969696969697,121.0
2015-02-24,72,197,112.79545454545455,113.0
2015-02-25,11,341,228.84848484848484,300.5
2015-02-26,122,326,258.8030303030303,295.0
2015-02-27,132,355,270.5681818181818,298.0
2015-02-28,135,338,274.6439393939394,301.0
2015-03-01,5,360,296.4469696969697,313.0
2015-03-02,146,354,285.9318181818182,317.5
2015-03-03,217,360,316.9166666666667,320.0
2015-03-04,5,360,206.50757575757575,307.0
2015-03-05,8,53,27.015151515151516,27.0
2015-03-06,8,320,210.5530303030303,298.0
2015-03-07,281,313,297.469696969697,301.5
2015-03-08,277,342,305.4621212121212,304.0
2015-03-09,270,342,300.0,295.0
2015-03-10,23,342,198.6818181818182,237.0
2015-03-11,0,355,239.49242424242425,288.0
2015-03-12,0,302,109.4090909090909,98.0
2015-03-13,0,324,156.25,135.0
2015-03-14,135,310,272.8333333333333,295.0
2015-03-15,297,319,306.99242424242425,306.0
2015-03-16,284,333,306.030303030303,302.5
2015-03-17,140,360,253.2651515151515,256.0
2015-03-18,117,331,251.17424242424244,260.0
2015-03-19,135,331,256.0984848484849,262.0
2015-03-20,186,319,280.59090909090907,285.5
2015-03-21,72,298,192.5151515151515,174.0
2015-03-22,81,337,232.71212121212122,243.0
2015-03-23,5,355,257.8181818181818,304.0
2015-03-24,8,353,292.9015151515151,310.0
2015-03-25,5,331,170.99242424242425,131.0
2015-03-26,45,343,128.97727272727272,122.5
2015-03-27,0,360,288.6515151515151,313.0
2015-03-28,0,324,269.2121212121212,312.0
2015-03-29,96,333,206.71212121212122,180.0
2015-03-30,126,326,230.63636363636363,243.0
2015-03-31,180,327,308.3712121212121,315.0
2015-04-01,50,338,308.72727272727275,319.0
2015-04-02,14,360,270.3712121212121,304.5
2015-04-03,117,323,212.92424242424244,197.0
2015-04-04,71,326,257.3333333333333,292.0
2015-04-05,27,342,286.5833333333333,298.5
2015-04-06,202,330,306.45454545454544,315.0
2015-04-07,0,360,158.70454545454547,133.0
2015-04-08,117,315,255.96969696969697,282.0
2015-04-09,295,333,311.5,312.0
2015-04-10,0,333,194.5909090909091,185.5
2015-04-11,96,223,145.31060606060606,131.0
2015-04-12,94,195,149.31060606060606,150.0
2015-04-13,65,360,257.43939393939394,318.0
2015-04-14,0,357,261.84090909090907,316.0
2015-04-15,0,303,197.21212121212122,204.0
2015-04-16,0,360,277.3712121212121,315.0
2015-04-17,68,207,136.21969696969697,141.5
2015-04-18,175,326,280.90909090909093,291.5
2015-04-19,54,315,122.62121212121212,90.0
2015-04-20,34,310,82.12121212121212,72.0
2015-04-21,142,338,293.27272727272725,315.0
2015-04-22,314,326,321.27272727272725,321.0
2015-04-23,306,342,320.09090909090907,319.0
2015-04-24,287,360,325.4621212121212,321.0
2015-04-25,8,360,186.63636363636363,321.0
2015-04-26,39,106,74.79545454545455,77.5
2015-04-27,3,356,90.75,64.5
2015-04-28,23,353,234.42424242424244,327.0
2015-04-29,2,90,55.40151515151515,58.0
2015-04-30,5,356,130.86363636363637,86.5
2015-05-01,28,360,234.37121212121212,309.0
2015-05-02,10,228,71.0,66.0
2015-05-03,14,113,71.74242424242425,75.0
2015-05-04,0,342,213.37121212121212,249.5
2015-05-05,6,346,170.97727272727272,188.5
2015-05-06,13,85,54.07575757575758,59.0
2015-05-07,30,128,71.8030303030303,69.5
2015-05-08,90,319,238.8181818181818,277.0
2015-05-09,250,326,290.6666666666667,294.0
2015-05-10,0,319,266.42424242424244,297.0
2015-05-11,90,333,255.96969696969697,270.0
2015-05-12,112,311,249.91666666666666,270.0
2015-05-13,135,313,251.52272727272728,262.0
2015-05-14,0,321,191.18939393939394,270.0
2015-05-15,12,210,92.5909090909091,96.0
2015-05-16,39,357,259.1060606060606,272.0
2015-05-17,22,343,136.2348484848485,134.0
2015-05-18,4,356,215.34848484848484,225.0
2015-05-19,3,360,318.0833333333333,329.0
2015-05-20,53,333,188.6439393939394,225.0
2015-05-21,104,312,233.78030303030303,243.0
2015-05-22,202,345,307.5151515151515,315.0
2015-05-23,180,314,286.4015151515151,292.0
2015-05-24,104,323,273.0984848484849,276.0
2015-06-01,18,355,245.93939393939394,259.0
2015-06-02,288,347,308.8787878787879,305.0
2015-06-03,127,311,238.75757575757575,259.5
2015-06-04,108,247,187.8939393939394,187.5
2015-06-05,15,360,228.63636363636363,249.0
2015-06-06,34,170,81.5,62.5
2015-06-07,122,297,227.63636363636363,252.0
2015-06-08,98,231,197.7348484848485,212.0
2015-06-09,9,360,172.28787878787878,141.0
2015-06-10,119,260,205.6590909090909,213.0
2015-06-11,77,295,194.5530303030303,213.0
2015-06-12,73,299,201.09848484848484,229.0
2015-06-13,3,351,280.1969696969697,313.0
2015-06-14,128,344,260.1363636363636,276.5
2015-06-15,120,250,186.6439393939394,185.0
2015-06-16,124,231,188.12878787878788,191.5
2015-06-17,143,241,206.18939393939394,211.0
2015-06-18,6,360,223.03787878787878,231.0
2015-06-19,131,355,246.68939393939394,243.0
2015-06-20,0,263,194.79545454545453,220.0
2015-06-21,60,356,180.99242424242425,214.0
2015-06-22,3,352,70.18939393939394,55.5
2015-06-23,5,349,209.84848484848484,253.0
2015-06-24,17,360,229.3409090909091,242.5
2015-06-25,106,315,219.77272727272728,212.0
2015-06-26,98,294,226.36363636363637,236.0
2015-06-27,27,335,253.6,274.0
2015-06-28,3,315,234.54054054054055,275.0
2015-06-29,275,332,308.52027027027026,307.0
2015-06-30,150,326,235.54054054054055,235.0
2015-07-01,117,262,220.46621621621622,227.5
2015-07-02,135,282,241.13513513513513,254.0
2015-07-03,16,297,224.23648648648648,247.0
2015-07-04,24,267,119.10135135135135,96.0
2015-07-05,6,360,269.1081081081081,285.0
2015-07-06,10,352,216.41216216216216,258.0
2015-07-07,31,348,160.8310810810811,141.0
2015-07-08,82,287,236.51351351351352,245.0
2015-07-09,140,258,222.34459459459458,229.0
2015-07-10,52,276,186.8310810810811,195.0
2015-07-11,18,360,116.25,99.5
2015-07-12,2,357,150.78378378378378,117.0
2015-07-13,79,139,111.83108108108108,112.5
2015-07-14,45,299,212.65540540540542,233.0
2015-07-15,153,339,246.68243243243242,254.0
2015-07-16,117,338,230.0608108108108,243.0
2015-07-17,42,360,211.80405405405406,246.0
2015-07-18,7,360,209.1418918918919,257.0
2015-07-19,11,338,219.90540540540542,263.5
2015-07-20,20,324,181.7972972972973,197.5
2015-07-21,72,137,101.76351351351352,98.0
2015-07-22,36,83,65.95945945945945,68.0
2015-07-23,3,59,45.722972972972975,51.0
2015-07-24,7,360,175.52027027027026,185.0
2015-07-25,96,264,204.05405405405406,225.5
2015-07-26,137,298,245.18243243243242,255.0
2015-07-27,95,315,205.68243243243242,235.0
2015-07-28,138,290,231.34459459459458,241.0
2015-07-29,175,290,257.25,258.5
2015-07-30,124,270,206.8310810810811,227.0
2015-07-31,166,244,210.26351351351352,212.0
2015-08-01,126,335,261.6621621621622,272.5
2015-08-02,83,350,227.41216216216216,242.5
2015-08-03,65,169,122.06756756756756,123.0
2015-08-04,112,261,142.3310810810811,124.0
2015-08-05,146,260,222.26351351351352,233.0
2015-08-06,127,241,206.11486486486487,208.0
2015-08-07,152,329,245.48648648648648,256.0
2015-08-08,140,301,247.36486486486487,261.0
2015-08-09,109,299,220.3918918918919,221.0
2015-08-10,110,291,216.3581081081081,229.0
2015-08-11,69,360,240.1216216216216,255.0
2015-08-12,10,347,230.3918918918919,250.0
2015-08-13,10,360,261.06081081081084,277.0
2015-08-14,123,322,229.55405405405406,239.0
2015-08-15,75,292,213.33783783783784,244.5
2015-08-16,121,265,214.92567567567568,236.0
2015-08-17,76,294,194.27027027027026,180.0
2015-08-18,67,291,181.64864864864865,174.5
2015-08-19,126,287,221.57432432432432,239.0
2015-08-20,119,237,188.28378378378378,198.0
2015-08-21,146,317,227.39864864864865,225.0
2015-08-22,38,252,175.1081081081081,203.0
2015-08-23,34,297,189.25,196.5
2015-08-24,0,295,195.18243243243242,236.0
2015-08-25,0,356,206.23648648648648,257.0
2015-08-26,7,360,106.1554054054054,67.0
2015-08-27,42,137,85.29054054054055,82.0
2015-08-28,20,121,71.10810810810811,73.0
2015-08-29,11,356,107.25,62.0
2015-08-30,7,351,185.13513513513513,196.0
2015-08-31,148,283,240.1216216216216,252.0
2015-09-01,0,360,244.5472972972973,256.0
2015-09-02,0,329,190.25,214.0
2015-09-03,10,360,116.13513513513513,90.0
2015-09-04,69,360,247.95945945945945,256.0
2015-09-05,202,324,245.1081081081081,234.5
2015-09-06,163,265,221.8581081081081,224.0
2015-09-07,153,350,231.1283783783784,227.0
2015-09-08,149,274,227.1418918918919,240.0
2015-09-09,16,360,239.43243243243242,250.0
2015-09-10,32,330,253.71621621621622,265.0
2015-09-11,90,286,231.2972972972973,236.5
2015-09-12,5,333,223.5,245.0
2015-09-13,10,352,132.34459459459458,105.0
2015-09-14,31,151,85.33108108108108,94.0
2015-09-15,13,360,195.07432432432432,225.0
2015-09-16,204,294,241.67567567567568,235.0
2015-09-17,174,349,256.52702702702703,257.0
2015-09-18,201,304,252.61486486486487,254.0
2015-09-19,18,333,258.7094594594595,266.5
2015-09-20,18,326,257.7905405405405,265.0
2015-09-21,155,313,240.3716216216216,252.0
2015-09-22,167,273,238.64864864864865,237.0
2015-09-23,0,289,242.83783783783784,252.0
2015-09-24,101,270,227.40540540540542,240.0
2015-09-25,16,360,200.02702702702703,200.5
2015-09-26,4,360,76.66428571428571,43.0
2015-09-27,13,347,70.50757575757575,58.0
2015-09-28,79,336,195.18939393939394,188.0
2015-09-29,6,297,166.17424242424244,135.0
2015-09-30,39,310,138.12121212121212,126.0
2015-10-01,13,317,88.61363636363636,76.0
2015-10-02,18,360,114.33333333333333,85.0
2015-10-03,203,351,305.1060606060606,314.5
2015-10-04,135,318,233.9848484848485,241.5
2015-10-05,131,319,222.71969696969697,234.5
2015-10-06,108,288,233.02272727272728,241.0
2015-10-07,145,270,232.06060606060606,241.0
2015-10-08,119,331,252.25757575757575,264.0
2015-10-09,153,322,256.8181818181818,263.0
2015-10-10,79,283,209.1818181818182,243.0
2015-10-11,113,239,209.03030303030303,216.0
2015-10-12,0,302,252.03030303030303,267.0
2015-10-13,0,297,244.1060606060606,257.0
2015-10-14,200,264,239.87878787878788,243.0
2015-10-15,197,249,216.49242424242425,216.0
2015-10-16,0,346,209.75757575757575,225.0
2015-10-17,17,251,141.70454545454547,128.5
2015-10-18,39,208,144.25,147.5
2015-10-19,39,286,229.5681818181818,239.0
2015-10-20,0,342,196.4318181818182,240.0
2015-10-21,0,280,189.28787878787878,215.0
2015-10-22,18,360,189.04545454545453,197.0
2015-10-23,54,360,237.68939393939394,257.0
2015-10-24,2,357,133.79545454545453,127.0
2015-10-25,2,184,88.71969696969697,94.5
2015-10-26,42,120,80.93939393939394,74.5
2015-10-27,71,127,92.97857142857143,88.0
2015-10-28,45,270,156.07432432432432,138.0
2015-10-29,189,270,232.9527027027027,231.0
2015-10-30,0,345,226.50675675675674,249.0
2015-10-31,13,360,93.62162162162163,57.0
2015-11-01,30,95,59.567567567567565,60.0
2015-11-02,49,77,60.99324324324324,62.0
2015-11-03,0,352,95.66216216216216,55.0
2015-11-04,230,335,265.81756756756755,264.0
2015-11-05,0,304,225.19594594594594,250.0
2015-11-06,0,249,134.72297297297297,152.0
2015-11-07,46,352,184.18243243243242,155.0
2015-11-08,3,355,213.27027027027026,263.0
2015-11-09,0,315,206.46621621621622,260.0
2015-11-10,45,183,119.20945945945945,131.0
2015-11-11,43,291,93.44594594594595,68.0
2015-11-12,28,270,81.17567567567568,51.0
2015-11-13,20,321,206.02027027027026,259.0
2015-11-14,11,360,157.15540540540542,59.0
2015-11-15,180,303,239.34459459459458,242.0
2015-11-16,0,360,251.8310810810811,255.0
2015-11-17,31,360,232.94594594594594,250.0
2015-11-18,0,360,113.95270270270271,75.0
2015-11-19,32,347,111.6891891891892,59.0
2015-11-20,45,79,66.46621621621621,71.0
2015-11-21,0,315,164.97972972972974,151.0
2015-11-22,0,360,200.3716216216216,230.0
2015-11-23,0,326,129.51351351351352,105.0
2015-11-24,62,288,167.41216216216216,135.0
2015-11-25,52,360,246.10135135135135,284.0
2015-11-26,45,135,90.97297297297297,86.0
2015-11-27,58,315,162.58783783783784,135.0
2015-11-28,0,304,222.8108108108108,259.0
2015-11-29,0,360,200.26351351351352,250.0
2015-11-30,0,360,205.1689189189189,270.0
2015-12-01,0,345,203.04054054054055,241.5
2015-12-02,0,295,182.66216216216216,232.0
2015-12-03,0,315,239.16216216216216,266.0
2015-12-04,0,315,190.6216216216216,191.0
