timestamp,probability of precipitation_min,probability of precipitation_max,probability of precipitation_mean,probability of precipitation_median
2015-12-01,20,70,37.0945945945946,30.0
2015-12-02,10,70,16.68918918918919,20.0
2015-12-03,10,30,25.0,30.0
2015-12-04,20,30,29.45945945945946,30.0
2015-12-05,10,20,19.7972972972973,20.0
2015-12-06,0,10,3.3783783783783785,0.0
2015-12-07,10,30,15.54054054054054,10.0
2015-12-08,10,90,50.608108108108105,60.0
2015-12-09,10,30,17.094594594594593,15.0
2015-12-10,20,70,51.21621621621622,60.0
2015-12-11,0,60,14.932432432432432,10.0
2015-12-12,0,60,12.567567567567568,10.0
2015-12-13,20,70,23.10810810810811,20.0
2015-12-14,0,20,14.864864864864865,20.0
2015-12-15,0,10,2.0945945945945947,0.0
2015-12-16,0,10,1.8918918918918919,0.0
2015-12-17,20,60,30.472972972972972,20.0
2015-12-18,0,60,4.9324324324324325,0.0
2015-12-19,0,20,5.608108108108108,0.0
2015-12-20,20,80,36.486486486486484,30.0
2015-12-21,10,20,12.635135135135135,10.0
2015-12-22,0,60,21.554054054054053,20.0
2015-12-23,0,0,0.0,0.0
2015-12-24,0,30,11.41891891891892,10.0
2015-12-25,20,80,53.310810810810814,60.0
2015-12-26,0,20,9.932432432432432,10.0
2015-12-27,0,10,1.8918918918918919,0.0
2015-12-28,0,10,2.0945945945945947,0.0
2015-12-29,20,80,45.067567567567565,45.0
2015-12-30,0,20,3.7837837837837838,0.0
2015-12-31,0,30,8.986486486486486,10.0
2014-01-01,0,60,18.91891891891892,10.0
2014-01-02,10,60,23.445945945945947,20.0
2014-01-03,0,30,6.283783783783784,0.0
2014-01-04,0,0,0.0,0.0
2014-01-05,0,10,3.581081081081081,0.0
2014-01-06,10,20,16.14864864864865,20.0
2014-01-07,10,30,24.72972972972973,20.0
2014-01-08,10,30,19.527027027027028,20.0
2014-01-09,0,60,6.6891891891891895,0.0
2014-01-10,0,60,20.33783783783784,10.0
2014-01-11,0,20,4.256756756756757,0.0
2014-01-12,0,60,8.31081081081081,0.0
2014-01-13,0,30,18.85135135135135,20.0
2014-01-14,0,20,9.797297297297296,10.0
2014-01-15,20,90,45.4054054054054,30.0
2014-01-16,0,10,2.1621621621621623,0.0
2014-01-17,0,10,1.4189189189189189,0.0
2014-01-18,0,0,0.0,0.0
2014-01-19,0,20,7.297297297297297,5.0
2014-01-20,0,30,12.027027027027026,10.0
2014-01-21,0,10,1.1486486486486487,0.0
2014-01-22,0,10,0.13513513513513514,0.0
2014-01-23,0,20,11.756756756756756,10.0
2014-01-24,10,20,15.878378378378379,20.0
2014-01-25,0,20,12.77027027027027,10.0
2014-01-26,0,70,21.554054054054053,20.0
2014-01-27,0,10,0.40540540540540543,0.0
2014-01-28,10,70,32.7027027027027,20.0
2014-01-29,0,20,0.8108108108108109,0.0
2014-01-30,0,30,17.22972972972973,20.0
2014-01-31,20,70,37.027027027027025,30.0
2014-02-01,0,60,12.162162162162161,10.0
2014-02-02,0,20,2.0945945945945947,0.0
2014-02-03,0,20,13.64864864864865,20.0
2014-02-04,20,90,52.63513513513514,60.0
2014-02-05,10,30,14.932432432432432,10.0
2014-02-06,0,0,0.0,0.0
2014-02-07,0,20,7.972972972972973,10.0
2014-02-08,20,20,20.0,20.0
2014-02-09,0,20,2.972972972972973,0.0
2014-02-10,0,0,0.0,0.0
2014-02-11,0,10,5.27027027027027,10.0
2014-02-12,0,10,1.2837837837837838,0.0
2014-02-13,10,20,19.7972972972973,20.0
2014-02-14,0,20,16.62162162162162,20.0
2014-02-15,0,10,1.2162162162162162,0.0
2014-02-16,0,20,9.121621621621621,10.0
2014-02-17,0,30,14.932432432432432,20.0
2014-02-18,0,0,0.0,0.0
2014-02-19,0,60,19.66216216216216,20.0
2014-02-20,10,20,14.324324324324325,10.0
2014-02-21,0,20,12.77027027027027,20.0
2014-02-22,0,10,2.7027027027027026,0.0
2014-02-23,0,20,8.58108108108108,10.0
2014-02-24,0,30,16.62162162162162,15.0
2014-02-25,20,80,40.74324324324324,30.0
2014-02-26,30,90,78.71621621621621,80.0
2014-02-27,20,60,30.06756756756757,20.0
2014-02-28,0,20,13.445945945945946,20.0
2014-03-01,0,10,7.094594594594595,10.0
2014-03-02,0,30,17.2972972972973,20.0
2014-03-03,30,90,62.9054054054054,70.0
2014-03-04,10,30,15.878378378378379,15.0
2014-03-05,0,20,9.662162162162161,10.0
2014-03-06,0,20,4.324324324324325,0.0
2014-03-07,20,60,32.229729729729726,30.0
2014-03-08,0,20,8.716216216216216,10.0
2014-03-09,0,20,7.837837837837838,10.0
2014-03-10,20,60,32.2972972972973,30.0
2014-03-11,0,30,11.95945945945946,10.0
2014-03-12,0,30,6.95945945945946,0.0
2014-03-13,0,80,37.770270270270274,30.0
2014-03-14,0,0,0.0,0.0
2014-03-15,0,10,4.797297297297297,0.0
2014-03-16,0,20,3.7837837837837838,0.0
2014-03-17,0,10,0.5405405405405406,0.0
2014-03-18,0,30,19.12162162162162,20.0
2014-03-19,0,30,6.216216216216216,0.0
2014-03-20,0,10,0.5405405405405406,0.0
2014-03-21,0,30,9.527027027027026,0.0
2014-03-22,0,60,15.743243243243244,10.0
2014-03-23,0,10,0.8783783783783784,0.0
2014-03-24,0,20,13.31081081081081,20.0
2014-03-25,0,20,6.486486486486487,10.0
2014-03-26,0,20,8.64864864864865,10.0
2014-03-27,10,30,25.472972972972972,30.0
2014-03-28,20,90,54.32432432432432,60.0
2014-03-29,0,20,17.83783783783784,20.0
2014-03-30,10,20,15.878378378378379,20.0
2014-03-31,0,20,4.9324324324324325,0.0
2014-04-01,0,10,0.5405405405405406,0.0
2014-04-02,0,0,0.0,0.0
2014-04-03,0,0,0.0,0.0
2014-04-04,0,0,0.0,0.0
2014-04-05,0,1,0.02702702702702703,0.0
2014-04-06,0,10,0.7027027027027027,0.0
2014-04-07,10,70,33.648648648648646,30.0
2014-04-08,0,60,13.513513513513514,10.0
2014-04-09,0,20,10.0,10.0
2014-04-10,20,70,47.83783783783784,60.0
2014-04-11,10,30,15.202702702702704,20.0
2014-04-12,20,90,57.027027027027025,60.0
2014-04-13,0,30,14.391891891891891,15.0
2014-04-14,10,60,32.16216216216216,30.0
2014-04-15,20,60,33.04054054054054,30.0
2014-04-16,20,30,21.08108108108108,20.0
2014-04-17,10,20,19.18918918918919,20.0
2014-04-18,10,30,13.445945945945946,10.0
2014-04-19,0,20,12.162162162162161,10.0
2014-04-20,0,20,3.7162162162162162,0.0
2014-04-21,0,20,3.2432432432432434,0.0
2014-04-22,10,30,19.594594594594593,20.0
2014-04-23,20,70,41.013513513513516,30.0
2014-04-24,20,80,53.71621621621622,60.0
2014-04-25,10,20,10.27027027027027,10.0
2014-04-26,0,70,24.054054054054053,15.0
2014-04-27,0,10,3.5135135135135136,0.0
2014-04-28,10,80,25.87837837837838,20.0
2014-04-29,30,80,70.33783783783784,70.0
2014-04-30,0,70,22.364864864864863,10.0
2014-05-01,0,30,11.283783783783784,10.0
2014-05-02,0,60,12.094594594594595,0.0
2014-05-03,0,20,10.0,10.0
2014-05-04,0,10,2.2972972972972974,0.0
2014-05-05,0,10,3.2432432432432434,0.0
2014-05-06,0,0,0.0,0.0
2014-05-07,0,20,6.554054054054054,10.0
2014-05-08,0,30,14.256756756756756,10.0
2014-05-09,0,70,15.81081081081081,10.0
2014-05-10,0,20,8.04054054054054,10.0
2014-05-11,0,10,7.364864864864865,10.0
2014-05-12,10,70,34.7972972972973,30.0
2014-05-13,20,60,25.06756756756757,20.0
2014-05-14,0,20,2.77027027027027,0.0
2014-05-15,0,10,3.9864864864864864,0.0
2014-05-16,10,20,15.878378378378379,20.0
2014-05-17,10,30,20.27027027027027,20.0
2014-05-18,10,20,13.108108108108109,10.0
2014-05-19,10,20,14.256756756756756,10.0
2014-05-20,0,10,5.27027027027027,10.0
2014-05-21,20,90,54.527027027027025,60.0
2014-05-22,10,60,31.95945945945946,30.0
2014-05-23,0,10,0.9459459459459459,0.0
2014-05-24,10,20,19.39189189189189,20.0
2014-05-25,0,30,12.22972972972973,10.0
2014-05-26,0,0,0.0,0.0
2014-05-27,0,20,9.662162162162161,10.0
2014-05-28,20,30,22.2972972972973,20.0
2014-05-29,10,60,14.121621621621621,10.0
2014-05-30,0,20,6.756756756756757,0.0
2014-05-31,0,10,4.797297297297297,0.0
2014-06-01,0,20,10.0,10.0
2014-06-02,0,20,10.178571428571429,10.0
2014-06-03,0,0,0.0,0.0
2014-06-04,20,20,20.0,20.0
2014-06-05,10,20,16.428571428571427,20.0
2014-06-06,0,10,2.2794117647058822,0.0
2014-06-07,0,30,16.824324324324323,20.0
2014-06-08,0,60,17.56756756756757,20.0
2014-06-09,0,10,4.256756756756757,0.0
2014-06-10,10,30,17.56756756756757,20.0
2014-06-11,20,30,24.39189189189189,20.0
2014-06-12,0,20,6.418918918918919,10.0
2014-06-13,0,10,3.581081081081081,0.0
2014-06-14,10,80,51.554054054054056,70.0
2014-06-15,10,60,16.41891891891892,20.0
2014-06-16,20,70,40.2027027027027,30.0
2014-06-17,20,90,34.86486486486486,30.0
2014-06-18,10,30,20.0,20.0
2014-06-19,10,20,12.702702702702704,10.0
2014-06-20,10,70,23.64864864864865,20.0
2014-06-21,10,20,18.91891891891892,20.0
2014-06-22,20,70,41.013513513513516,30.0
2014-06-23,10,80,46.28378378378378,60.0
2014-06-24,0,20,14.72972972972973,10.0
2014-06-25,10,20,15.067567567567568,20.0
2014-06-26,10,20,16.554054054054053,20.0
2014-06-27,20,30,20.135135135135137,20.0
2014-06-28,20,80,34.66216216216216,30.0
2014-06-29,20,80,49.932432432432435,30.0
2014-06-30,10,20,14.797297297297296,10.0
2014-07-01,10,20,12.635135135135135,10.0
2014-07-02,20,60,27.43243243243243,30.0
2014-07-03,20,70,34.45945945945946,30.0
2014-07-04,10,60,17.16216216216216,20.0
2014-07-05,10,60,13.783783783783784,10.0
2014-07-06,0,20,11.68918918918919,10.0
2014-07-07,0,20,10.405405405405405,10.0
2014-07-08,10,60,19.18918918918919,10.0
2014-07-09,10,20,16.08108108108108,20.0
2014-07-10,20,60,28.986486486486488,20.0
2014-07-11,20,80,43.851351351351354,30.0
2014-07-12,10,30,20.135135135135137,20.0
2014-07-13,10,20,14.864864864864865,10.0
2014-07-14,10,80,25.405405405405407,20.0
2014-07-15,60,90,84.86486486486487,90.0
2014-07-16,20,80,53.986486486486484,60.0
2014-07-17,10,20,11.756756756756756,10.0
2014-07-18,10,20,13.175675675675675,10.0
2014-07-19,10,20,13.108108108108109,10.0
2014-07-20,10,30,20.87837837837838,20.0
2014-07-21,20,70,25.60810810810811,20.0
2014-07-22,20,70,31.824324324324323,30.0
2014-07-23,30,70,47.2972972972973,60.0
2014-07-24,30,60,39.12162162162162,30.0
2014-07-25,30,80,44.5945945945946,30.0
2014-07-26,30,90,69.86486486486487,70.0
2014-07-27,30,90,63.986486486486484,70.0
2014-07-28,20,90,47.9054054054054,60.0
2014-07-29,20,60,21.41891891891892,20.0
2014-07-30,20,60,26.89189189189189,20.0
2014-07-31,20,70,24.66216216216216,20.0
2014-08-01,30,80,45.13513513513514,30.0
2014-08-02,10,60,26.554054054054053,20.0
2014-08-03,10,60,18.37837837837838,20.0
2014-08-04,19,60,28.905405405405407,20.0
2014-08-05,10,70,28.85135135135135,20.0
2014-08-06,10,60,15.337837837837839,10.0
2014-08-07,10,30,17.2972972972973,20.0
2014-08-08,10,60,21.013513513513512,20.0
2014-08-09,10,10,10.0,10.0
2014-08-10,10,20,16.62162162162162,20.0
2014-08-11,10,60,23.175675675675677,20.0
2014-08-12,10,20,18.91891891891892,20.0
2014-08-13,10,20,16.824324324324323,20.0
2014-08-14,10,30,18.31081081081081,20.0
2014-08-15,10,30,16.41891891891892,20.0
2014-08-16,10,60,18.31081081081081,20.0
2014-08-17,10,20,15.0,15.0
2014-08-18,10,20,17.635135135135137,20.0
2014-08-19,10,60,25.675675675675677,20.0
2014-08-20,10,20,13.31081081081081,10.0
2014-08-21,10,20,16.62162162162162,20.0
2014-08-22,10,30,21.41891891891892,20.0
2014-08-23,20,60,28.04054054054054,20.0
2014-08-24,10,60,31.486486486486488,30.0
2014-08-25,10,60,19.256756756756758,20.0
2014-08-26,10,20,17.5,20.0
2014-08-27,20,60,30.27027027027027,20.0
2014-08-28,30,80,66.55405405405405,70.0
2014-08-29,10,60,24.324324324324323,20.0
2014-08-30,10,30,11.891891891891891,10.0
2014-08-31,10,30,14.256756756756756,10.0
2014-09-01,10,20,13.31081081081081,10.0
2014-09-02,0,20,13.378378378378379,10.0
2014-09-03,10,60,17.905405405405407,20.0
2014-09-04,10,60,24.45945945945946,20.0
2014-09-05,20,80,39.391891891891895,30.0
2014-09-06,10,60,25.27027027027027,20.0
2014-09-07,10,60,18.85135135135135,20.0
2014-09-08,20,60,31.216216216216218,20.0
2014-09-09,10,60,17.972972972972972,20.0
2014-09-10,0,10,5.337837837837838,10.0
2014-09-11,0,10,0.40540540540540543,0.0
2014-09-12,0,10,1.8918918918918919,0.0
2014-09-13,0,10,8.85135135135135,10.0
2014-09-14,10,60,27.635135135135137,30.0
2014-09-15,0,30,13.108108108108109,10.0
2014-09-16,0,0,0.0,0.0
2014-09-17,0,20,5.945945945945946,10.0
2014-09-18,10,20,15.27027027027027,20.0
2014-09-19,10,20,16.41891891891892,20.0
2014-09-20,0,10,0.5405405405405406,0.0
2014-09-21,0,20,11.95945945945946,10.0
2014-09-22,0,10,5.0,5.0
2014-09-23,0,20,8.64864864864865,10.0
2014-09-24,0,0,0.0,0.0
2014-09-25,0,20,6.081081081081081,5.0
2014-09-26,20,30,20.675675675675677,20.0
2014-09-27,10,20,19.256756756756758,20.0
2014-09-28,0,20,10.405405405405405,10.0
2014-09-29,0,10,2.22972972972973,0.0
2014-09-30,0,10,2.8378378378378377,0.0
2014-10-01,10,20,12.837837837837839,10.0
2014-10-02,0,20,17.22972972972973,20.0
2014-10-03,20,60,26.013513513513512,20.0
2014-10-04,0,90,37.027027027027025,30.0
2014-10-05,0,30,8.91891891891892,10.0
2014-10-06,0,20,10.54054054054054,10.0
2014-10-07,0,20,10.337837837837839,10.0
2014-10-08,0,10,1.6216216216216217,0.0
2014-10-09,0,0,0.0,0.0
2014-10-10,0,20,13.04054054054054,20.0
2014-10-11,10,30,18.716216216216218,20.0
2014-10-12,0,60,16.554054054054053,10.0
2014-10-13,20,70,40.472972972972975,30.0
2014-10-14,20,70,33.24324324324324,30.0
2014-10-15,0,10,3.445945945945946,0.0
2014-10-16,0,10,2.635135135135135,0.0
2014-10-17,0,10,4.797297297297297,0.0
2014-10-18,10,20,16.89189189189189,20.0
2014-10-19,0,20,5.878378378378378,0.0
2014-10-20,0,0,0.0,0.0
2014-10-21,0,20,5.8108108108108105,10.0
2014-10-22,10,20,13.378378378378379,10.0
2014-10-23,0,20,5.135135135135135,0.0
2014-10-24,10,10,10.0,10.0
2014-10-25,10,20,12.297297297297296,10.0
2014-10-26,10,60,24.527027027027028,20.0
2014-10-27,0,60,7.364864864864865,0.0
2014-10-28,0,20,12.972972972972974,10.0
2014-10-29,10,80,33.986486486486484,25.0
2014-10-30,0,70,12.297297297297296,0.0
2014-10-31,0,10,4.797297297297297,0.0
2014-11-01,0,60,25.743243243243242,20.0
2014-11-02,0,0,0.0,0.0
2014-11-03,0,10,0.33783783783783783,0.0
2014-11-04,10,30,20.743243243243242,20.0
2014-11-05,0,30,13.175675675675675,10.0
2014-11-06,0,0,0.0,0.0
2014-11-07,0,20,8.175675675675675,10.0
2014-11-08,10,20,15.0,15.0
2014-11-09,20,80,40.0,30.0
2014-11-10,70,90,83.78378378378379,90.0
2014-11-11,60,90,74.45945945945945,70.0
2014-11-12,20,60,24.45945945945946,20.0
2014-11-13,10,20,11.14864864864865,10.0
2014-11-14,10,20,19.7972972972973,20.0
2014-11-15,10,20,19.324324324324323,20.0
2014-11-16,20,90,57.027027027027025,70.0
2014-11-17,10,60,25.472972972972972,20.0
2014-11-18,10,20,19.18918918918919,20.0
2014-11-19,20,70,40.74324324324324,30.0
2014-11-20,10,60,23.31081081081081,20.0
2014-11-21,20,70,32.432432432432435,30.0
2014-11-22,20,60,28.04054054054054,20.0
2014-11-23,10,30,15.54054054054054,10.0
2014-11-24,10,20,11.824324324324325,10.0
2014-11-25,20,80,37.027027027027025,30.0
2014-11-26,20,80,32.2972972972973,20.0
2014-11-27,20,80,41.351351351351354,30.0
2014-11-28,20,80,53.78378378378378,60.0
2014-11-29,10,30,18.85135135135135,20.0
2014-11-30,10,60,18.91891891891892,20.0
2014-12-01,10,60,20.743243243243242,20.0
2014-12-02,20,70,42.9054054054054,30.0
2014-12-03,0,20,7.702702702702703,10.0
2014-12-04,10,30,15.54054054054054,10.0
2014-12-05,20,80,54.86486486486486,60.0
2014-12-06,20,80,53.91891891891892,60.0
2014-12-07,20,30,21.14864864864865,20.0
2014-12-08,0,30,11.554054054054054,10.0
2014-12-09,0,10,9.45945945945946,10.0
2014-12-10,10,20,16.14864864864865,20.0
2014-12-11,0,10,7.5,10.0
2014-12-12,10,30,21.013513513513512,20.0
2014-12-13,10,60,26.554054054054053,30.0
2014-12-14,0,20,8.445945945945946,10.0
2014-12-15,0,10,6.216216216216216,10.0
2014-12-16,10,20,12.837837837837839,10.0
2014-12-17,20,80,47.9054054054054,60.0
2014-12-18,10,60,24.45945945945946,20.0
2014-12-19,0,60,8.445945945945946,5.0
2014-12-20,0,10,1.0810810810810811,0.0
2014-12-21,0,30,13.91891891891892,15.0
2014-12-22,0,20,6.621621621621622,10.0
2014-12-23,20,70,33.851351351351354,30.0
2014-12-24,10,70,24.527027027027028,20.0
2014-12-25,10,30,19.72972972972973,20.0
2014-12-26,0,60,18.85135135135135,20.0
2014-12-27,0,20,11.41891891891892,10.0
2014-12-28,0,60,18.243243243243242,10.0
2014-12-29,0,30,9.797297297297296,10.0
2014-12-30,0,0,0.0,0.0
2014-12-31,0,10,5.405405405405405,10.0
2013-01-01,10,20,12.635135135135135,10.0
2013-01-02,20,80,51.62162162162162,60.0
2013-01-03,0,20,6.283783783783784,0.0
2013-01-04,10,30,19.594594594594593,20.0
2013-01-05,20,30,21.08108108108108,20.0
2013-01-06,20,20,20.0,20.0
2013-01-07,10,20,19.93243243243243,20.0
2013-01-08,10,20,12.094594594594595,10.0
2013-01-09,0,20,12.837837837837839,10.0
2013-01-10,0,20,4.662162162162162,0.0
2013-01-11,0,20,12.297297297297296,10.0
2013-01-12,0,30,21.95945945945946,20.0
2013-01-13,0,20,4.662162162162162,0.0
2013-01-14,10,10,10.0,10.0
2013-01-15,0,20,11.41891891891892,10.0
2013-01-16,10,70,30.54054054054054,30.0
2013-01-17,10,60,25.2027027027027,20.0
2013-01-18,10,20,12.027027027027026,10.0
2013-01-19,10,30,20.472972972972972,20.0
2013-01-20,20,60,28.91891891891892,30.0
2013-01-21,10,30,14.797297297297296,10.0
2013-01-22,0,10,1.0810810810810811,0.0
2013-01-23,0,20,11.14864864864865,10.0
2013-01-24,0,20,7.905405405405405,10.0
2013-01-25,10,20,15.81081081081081,20.0
2013-01-26,10,20,14.256756756756756,10.0
2013-01-27,0,10,2.364864864864865,0.0
2013-01-28,0,30,14.662162162162161,10.0
2013-01-29,10,60,16.62162162162162,20.0
2013-01-30,10,10,10.0,10.0
2013-01-31,10,30,19.93243243243243,20.0
2013-02-01,10,30,20.0,20.0
2013-02-02,10,20,17.83783783783784,20.0
2013-02-03,0,10,7.905405405405405,10.0
2013-02-04,0,0,0.0,0.0
2013-02-05,0,0,0.0,0.0
2013-02-06,10,10,10.0,10.0
2013-02-07,10,20,15.135135135135135,20.0
2013-02-08,10,20,13.175675675675675,10.0
2013-02-09,0,10,1.0810810810810811,0.0
2013-02-10,0,20,11.35135135135135,15.0
2013-02-11,0,70,28.58108108108108,30.0
2013-02-12,0,10,1.0810810810810811,0.0
2013-02-13,0,10,7.094594594594595,10.0
2013-02-14,20,90,43.108108108108105,30.0
2013-02-15,30,80,63.91891891891892,65.0
2013-02-16,30,90,68.24324324324324,70.0
2013-02-17,0,30,7.297297297297297,0.0
2013-02-18,0,30,13.58108108108108,10.0
2013-02-19,0,70,19.864864864864863,20.0
2013-02-20,0,10,7.4324324324324325,10.0
2013-02-21,20,60,34.25675675675676,30.0
2013-02-22,20,20,20.0,20.0
2013-02-23,0,20,11.824324324324325,10.0
2013-02-24,0,20,6.95945945945946,5.0
2013-02-25,20,70,34.189189189189186,30.0
2013-02-26,0,60,12.432432432432432,10.0
2013-02-27,0,10,2.0945945945945947,0.0
2013-02-28,10,60,27.027027027027028,20.0
2013-03-01,10,70,18.243243243243242,20.0
2013-03-02,20,30,20.06756756756757,20.0
2013-03-03,10,70,27.364864864864863,25.0
2013-03-04,0,20,9.932432432432432,10.0
2013-03-05,0,20,13.85135135135135,10.0
2013-03-06,10,30,16.486486486486488,10.0
2013-03-07,20,30,20.405405405405407,20.0
2013-03-08,20,70,45.74324324324324,30.0
2013-03-09,20,90,66.55405405405405,80.0
2013-03-10,0,20,8.243243243243244,10.0
2013-03-11,10,20,17.027027027027028,20.0
2013-03-12,10,20,16.756756756756758,20.0
2013-03-13,0,20,14.256756756756756,10.0
2013-03-14,0,10,5.0,5.0
2013-03-15,0,30,8.58108108108108,10.0
2013-03-16,20,30,22.972972972972972,20.0
2013-03-17,10,60,27.81756756756757,30.0
2013-03-18,0,20,2.4324324324324325,0.0
2013-03-19,0,20,14.121621621621621,20.0
2013-03-20,0,10,4.45945945945946,0.0
2013-03-21,10,60,28.175675675675677,30.0
2013-03-22,0,30,19.66216216216216,20.0
2013-03-23,0,10,6.081081081081081,10.0
2013-03-24,0,10,2.9054054054054053,0.0
2013-03-25,0,0,0.0,0.0
2013-03-26,10,20,18.85135135135135,20.0
2013-03-27,0,20,9.324324324324325,10.0
2013-03-28,0,10,2.635135135135135,0.0
2013-03-29,0,20,11.41891891891892,10.0
2013-03-30,0,20,10.675675675675675,10.0
2013-03-31,0,0,0.0,0.0
2013-04-01,0,20,9.932432432432432,10.0
2013-04-02,0,70,26.216216216216218,20.0
2013-04-03,0,20,6.418918918918919,10.0
2013-04-04,0,20,11.14864864864865,10.0
2013-04-05,0,10,8.716216216216216,10.0
2013-04-06,10,20,17.43243243243243,20.0
2013-04-07,10,60,26.41891891891892,30.0
2013-04-08,0,30,10.337837837837839,10.0
2013-04-09,0,10,6.351351351351352,10.0
2013-04-10,10,80,32.972972972972975,30.0
2013-04-11,0,60,10.067567567567568,0.0
2013-04-12,0,10,1.554054054054054,0.0
2013-04-13,0,20,14.054054054054054,20.0
2013-04-14,10,20,15.0,15.0
2013-04-15,0,20,11.891891891891891,10.0
2013-04-16,20,80,35.810810810810814,30.0
2013-04-17,10,70,31.283783783783782,20.0
2013-04-18,0,20,7.635135135135135,10.0
2013-04-19,0,10,2.0945945945945947,0.0
2013-04-20,20,90,67.29729729729729,75.0
2013-04-21,10,60,20.33783783783784,20.0
2013-04-22,10,70,29.66216216216216,20.0
2013-04-23,10,20,13.58108108108108,10.0
2013-04-24,20,80,36.891891891891895,30.0
2013-04-25,20,80,30.472972972972972,20.0
2013-04-26,10,20,12.77027027027027,10.0
2013-04-27,0,20,13.445945945945946,20.0
2013-04-28,0,20,0.5405405405405406,0.0
2013-04-29,0,0,0.0,0.0
2013-04-30,10,30,18.175675675675677,20.0
2013-05-01,20,30,21.62162162162162,20.0
2013-05-02,10,20,16.554054054054053,20.0
2013-05-03,10,30,16.89189189189189,20.0
2013-05-04,10,70,30.472972972972972,30.0
2013-05-05,10,20,13.243243243243244,10.0
2013-05-06,20,90,55.608108108108105,60.0
2013-05-07,20,90,45.945945945945944,30.0
2013-05-08,0,20,4.121621621621622,0.0
2013-05-09,10,80,40.87837837837838,30.0
2013-05-10,0,60,21.68918918918919,15.0
2013-05-11,0,10,5.743243243243243,10.0
2013-05-12,0,20,13.378378378378379,20.0
2013-05-13,20,30,27.635135135135137,30.0
2013-05-14,10,70,31.756756756756758,30.0
2013-05-15,0,10,9.324324324324325,10.0
2013-05-16,0,60,16.283783783783782,10.0
2013-05-17,0,30,9.391891891891891,10.0
2013-05-18,10,20,16.216216216216218,20.0
2013-05-19,10,90,49.729729729729726,45.0
2013-05-20,0,10,0.6756756756756757,0.0
2013-05-21,0,0,0.0,0.0
2013-05-22,0,10,0.2702702702702703,0.0
2013-05-23,0,0,0.0,0.0
2013-05-24,0,10,0.20270270270270271,0.0
2013-05-25,0,10,1.0135135135135136,0.0
2013-05-26,0,10,1.0135135135135136,0.0
2013-05-27,10,80,30.472972972972972,30.0
2013-05-28,10,90,31.013513513513512,10.0
2013-05-29,10,20,12.432432432432432,10.0
2013-05-30,20,20,20.0,20.0
2013-05-31,10,20,16.35135135135135,20.0
2013-06-01,10,30,19.7972972972973,20.0
2013-06-02,0,30,7.162162162162162,0.0
2013-06-03,0,20,4.256756756756757,0.0
2013-06-04,10,20,15.067567567567568,20.0
2013-06-05,0,10,3.445945945945946,0.0
2013-06-06,0,10,3.3783783783783785,0.0
2013-06-07,10,30,18.10810810810811,20.0
2013-06-08,10,30,17.16216216216216,20.0
2013-06-09,0,20,7.22972972972973,10.0
2013-06-10,20,30,22.027027027027028,20.0
2013-06-11,10,30,20.27027027027027,20.0
2013-06-12,10,20,15.27027027027027,20.0
2013-06-13,0,10,3.6486486486486487,0.0
2013-06-14,0,20,9.72972972972973,10.0
2013-06-15,20,70,30.743243243243242,20.0
2013-06-16,10,70,22.635135135135137,20.0
2013-06-17,10,20,12.635135135135135,10.0
2013-06-18,10,60,23.64864864864865,20.0
2013-06-19,20,90,61.41891891891892,70.0
2013-06-20,10,60,21.95945945945946,20.0
2013-06-21,0,10,2.1621621621621623,0.0
2013-06-22,10,30,12.635135135135135,10.0
2013-06-23,10,60,20.27027027027027,20.0
2013-06-24,10,20,17.5,20.0
2013-06-25,20,70,38.310810810810814,30.0
2013-06-26,10,70,27.56756756756757,20.0
2013-06-27,10,70,20.06756756756757,20.0
2013-06-28,10,80,36.28378378378378,30.0
2013-06-29,0,20,11.08108108108108,10.0
2013-06-30,0,20,12.567567567567568,10.0
2013-07-01,20,20,20.0,20.0
2013-07-02,10,30,20.87837837837838,20.0
2013-07-03,20,20,20.0,20.0
2013-07-04,20,60,21.486486486486488,20.0
2013-07-05,20,90,61.41891891891892,70.0
2013-07-06,20,30,26.95945945945946,30.0
2013-07-07,20,90,45.54054054054054,30.0
2013-07-08,30,90,80.47297297297297,90.0
2013-07-09,70,90,86.6891891891892,90.0
2013-07-10,30,90,67.9054054054054,80.0
2013-07-11,20,70,40.74324324324324,30.0
2013-07-12,10,20,16.95945945945946,20.0
2013-07-13,0,20,11.554054054054054,10.0
2013-07-14,2,20,15.378378378378379,20.0
2013-07-15,3,80,28.736486486486488,30.0
2013-07-16,20,90,58.24324324324324,60.0
2013-07-17,10,20,19.054054054054053,20.0
2013-07-18,20,20,20.0,20.0
2013-07-19,20,90,38.91891891891892,30.0
2013-07-20,60,90,74.86486486486487,70.0
2013-07-21,10,60,27.56756756756757,30.0
2013-07-22,10,20,11.08108108108108,10.0
2013-07-23,10,20,14.18918918918919,10.0
2013-07-24,10,30,24.864864864864863,30.0
2013-07-25,20,80,28.91891891891892,20.0
2013-07-26,20,80,38.37837837837838,30.0
2013-07-27,20,70,43.24324324324324,30.0
2013-07-28,20,60,22.56756756756757,20.0
2013-07-29,20,30,20.27027027027027,20.0
2013-07-30,20,30,21.554054054054053,20.0
2013-07-31,30,90,66.48648648648648,70.0
2013-08-01,20,60,21.41891891891892,20.0
2013-08-02,20,90,45.54054054054054,60.0
2013-08-03,20,70,21.95945945945946,20.0
2013-08-04,20,20,20.0,20.0
2013-08-05,20,60,20.27027027027027,20.0
